PV,MV,BO,TP,MO,TP_O
1,0,0,1151,2926,650
1,0,0,1154,2925,650
1,0,0,1154,2925,650
1,0,0,1152,2926,650
1,0,0,1150,2925,650
1,0,0,1148,2926,650
1,0,0,1152,2926,650
1,0,0,1151,2927,650
1,0,0,1149,2926,650
1,0,0,1151,2925,650
1,0,0,1152,2925,650
1,0,0,1151,2925,650
1,0,0,1152,2925,650
1,0,0,1150,2925,650
1,0,0,1152,2925,650
1,0,0,1150,2925,650
1,0,0,1150,2926,650
1,0,0,1152,2925,650
1,0,0,1153,2926,650
1,0,0,1149,2924,650
1,0,0,1150,2925,650
1,0,0,1150,2925,650
1,0,0,1153,2924,650
1,0,0,1149,2924,650
1,0,0,1150,2924,650
1,0,0,1150,2926,650
1,0,0,1154,2925,650
1,0,0,1154,2924,650
1,0,0,1154,2925,650
1,0,0,1153,2925,650
1,0,0,1152,2925,650
1,0,0,1154,2925,650
1,0,0,1152,2924,650
1,0,0,1153,2923,650
1,0,0,1150,2925,650
1,0,0,1154,2925,650
1,0,0,1153,2925,650
1,0,0,1154,2925,650
1,0,0,1152,2924,650
1,0,0,1151,2923,650
1,0,0,1150,2926,650
1,0,0,1154,2925,650
1,0,0,1151,2925,650
1,0,0,1153,2925,650
1,0,0,1155,2925,650
1,0,0,1152,2925,650
1,0,0,1150,2927,650
1,0,0,1154,2925,650
1,0,0,1154,2924,650
1,0,0,1152,2923,650
1,0,1,1154,2925,650
1,0,1,986,2929,650
1,0,1,998,2930,650
1,0,1,998,2932,650
1,0,1,990,2947,650
1,0,0,1069,2938,650
1,0,0,1160,2934,650
1,0,0,1154,2934,650
1,0,0,1152,2933,650
1,0,0,1150,2933,650
1,0,0,1153,2932,650
1,0,0,1154,2932,650
1,0,0,1151,2933,650
1,0,0,1152,2932,650
1,0,0,1149,2932,650
1,0,0,1152,2932,650
1,0,0,1154,2933,650
1,0,0,1154,2933,650
1,0,0,1153,2932,650
1,0,0,1153,2930,650
1,0,0,1154,2930,650
1,0,0,1150,2932,650
1,0,0,1151,2931,650
1,0,0,1149,2931,650
1,0,0,1150,2933,650
1,0,0,1166,2931,650
1,1,0,839,2950,650
1,1,0,963,2945,650
1,1,0,992,2943,650
1,1,0,990,2942,650
1,1,0,990,2940,650
1,1,0,995,2942,650
1,1,0,990,2941,650
1,1,0,977,2939,650
1,1,0,983,2939,650
1,1,0,976,2941,650
1,1,0,979,2940,650
1,1,0,968,2940,650
1,1,0,973,2939,650
1,1,0,963,2940,650
1,1,0,971,2940,650
1,1,0,961,2940,650
1,1,0,970,2939,650
1,1,0,958,2940,650
1,1,0,967,2940,650
1,1,0,959,2940,650
1,1,0,967,2938,650
1,1,0,958,2939,650
1,1,0,947,2939,650
1,1,0,949,2940,650
1,1,0,945,2939,650
1,1,0,948,2940,650
1,1,0,952,2940,650
1,1,0,962,2940,650
1,1,0,965,2939,650
1,1,0,968,2938,650
1,1,0,970,2939,650
1,1,0,974,2938,650
1,1,0,978,2939,650
1,1,0,981,2939,650
1,1,0,979,2939,650
1,1,0,983,2939,650
1,1,0,969,2938,650
1,1,0,972,2940,650
1,1,0,961,2939,650
1,1,0,968,2938,650
1,1,0,956,2940,650
1,1,0,960,2940,650
1,1,0,949,2939,650
1,1,0,956,2940,650
1,1,1,929,2939,650
1,1,0,902,2943,650
1,1,0,954,2942,650
1,1,0,954,2941,650
1,1,0,959,2940,650
1,1,1,962,2940,650
1,1,1,875,2971,650
1,1,1,879,2944,650
1,1,1,886,2944,650
1,1,1,894,2944,650
1,1,1,895,2945,650
1,1,0,945,2947,650
1,1,0,970,2945,650
1,1,0,969,2945,650
1,1,0,962,2945,650
1,1,0,965,2945,650
1,1,1,958,2943,650
1,1,0,897,2947,650
1,1,0,963,2946,650
1,1,0,962,2945,650
1,1,0,954,2945,650
1,1,0,963,2945,650
1,1,1,945,2945,650
1,1,0,892,2949,650
1,1,0,959,2947,650
1,1,0,962,2946,650
1,1,0,959,2947,650
1,1,0,961,2946,650
1,1,1,909,2945,650
1,1,0,898,2949,650
1,1,0,965,2949,650
1,1,0,963,2948,650
1,1,0,958,2946,650
1,1,0,958,2946,650
1,1,0,958,2946,650
1,1,1,944,2947,650
1,1,1,836,2953,650
1,1,1,843,2951,650
1,1,1,854,2952,650
1,1,1,854,2952,650
1,1,1,852,2954,650
1,1,1,772,2957,650
1,1,1,780,2958,650
1,1,1,786,2960,650
1,1,1,775,2964,650
1,1,1,785,2964,650
1,1,1,774,2971,650
1,1,1,783,2967,650
1,1,1,780,2969,650
1,1,1,775,2977,650
1,1,1,788,2973,650
1,1,0,885,2976,650
1,1,0,982,2972,650
1,1,0,967,2971,650
1,1,0,962,2971,650
1,1,1,903,2968,650
1,1,1,766,2972,650
1,1,1,780,2974,650
1,1,1,771,3047,650
1,1,1,782,2979,650
1,1,1,816,3037,650
1,1,1,750,2982,650
1,1,1,746,2985,650
1,1,1,740,2985,650
1,1,1,745,2987,650
1,1,1,743,2991,650
1,1,1,741,2994,650
1,1,1,741,2996,650
1,1,1,748,2995,650
1,1,1,752,2996,650
1,1,1,740,2997,650
1,1,0,854,3002,650
1,1,0,986,2999,650
1,1,0,970,2997,650
1,1,0,968,2997,650
1,1,1,964,2994,650
1,1,1,731,3000,650
1,1,1,741,3001,650
1,1,1,748,3005,650
1,1,1,751,3005,650
1,1,1,795,3007,650
1,1,1,714,3012,650
1,1,1,710,3020,650
1,1,1,714,3012,650
1,1,1,711,3024,650
1,1,1,725,3017,650
1,1,1,710,3096,650
1,1,1,720,3020,650
1,1,1,711,3099,650
1,1,1,719,3023,650
1,1,1,711,3024,650
1,1,0,846,3029,650
1,1,0,988,3027,650
1,1,0,972,3025,650
1,1,0,970,3023,650
1,1,1,905,3030,650
1,1,1,708,3025,650
1,1,1,716,3029,650
1,1,1,718,3031,650
1,1,1,726,3033,650
1,1,1,775,3033,650
1,1,1,680,3034,650
1,1,1,681,3037,650
1,1,1,698,3041,650
1,1,1,683,3040,650
1,1,1,696,3137,650
1,1,1,699,3044,650
1,1,1,698,3048,650
1,1,1,705,3047,650
1,1,1,679,3048,650
1,1,1,686,3051,650
1,1,0,828,3055,650
1,1,0,988,3051,650
1,1,0,972,3050,650
1,1,0,972,3050,650
1,1,1,957,3045,650
1,1,1,687,3051,650
1,1,1,689,3053,650
1,1,1,685,3054,650
1,1,1,680,3057,650
1,1,1,694,3058,650
1,1,1,674,3126,650
1,1,1,672,3173,650
1,1,1,656,3064,650
1,1,1,670,3065,650
1,1,1,680,3066,650
1,1,1,677,3069,650
1,1,1,680,3081,650
1,1,1,667,3071,650
1,1,1,661,3073,650
1,1,1,685,3076,650
1,1,0,814,3080,650
1,1,0,990,3077,650
1,1,0,975,3075,650
1,1,0,973,3075,650
1,1,1,972,3072,650
1,1,1,663,3075,650
1,1,1,680,3079,650
1,1,1,677,3091,650
1,1,1,666,3081,650
1,1,1,698,3086,650
1,1,1,650,3084,650
1,1,1,640,3086,650
1,1,1,643,3088,650
1,1,1,658,3090,650
1,1,1,651,3092,650
1,1,1,670,3103,650
1,1,1,657,3094,650
1,1,1,643,3095,650
1,1,1,641,3097,650
1,1,1,646,3100,650
1,1,0,824,3106,650
1,1,0,992,3100,650
1,1,0,975,3099,650
1,1,0,976,3099,650
1,1,1,946,3094,650
1,1,1,655,3100,650
1,1,1,659,3190,650
1,1,1,646,3102,650
1,1,1,644,3106,650
1,1,1,638,3109,650
1,1,1,627,3109,650
1,1,1,645,3112,650
1,1,1,653,3114,650
1,1,1,654,3207,650
1,1,1,650,3114,650
1,1,1,628,3116,650
1,1,1,621,3117,650
1,1,1,638,3120,650
1,1,1,646,3122,650
1,1,1,633,3121,650
1,1,0,816,3129,650
1,1,0,996,3125,650
1,1,0,978,3125,650
1,1,0,974,3122,650
1,1,1,977,3119,650
1,1,1,614,3123,650
1,1,1,641,3124,650
1,1,1,649,3129,650
1,1,1,655,3138,650
1,1,1,635,3131,650
1,1,1,626,3131,650
1,1,1,613,3133,650
1,1,1,640,3137,650
1,1,1,624,3136,650
1,1,1,607,3136,650
1,1,1,619,3140,650
1,1,1,646,3147,650
1,1,1,616,3140,650
1,1,1,622,3143,650
1,1,1,641,3144,650
1,1,0,792,3149,650
1,1,0,996,3146,650
1,1,0,983,3146,650
1,1,0,978,3143,650
1,1,1,972,3142,650
1,1,1,613,3144,650
1,1,1,643,3240,650
1,1,1,612,3148,650
1,1,1,628,3151,650
1,1,1,640,3154,650
1,1,1,628,3154,650
1,1,1,616,3155,650
1,1,1,604,3156,650
1,1,1,593,3157,650
1,1,1,602,3158,650
1,1,1,613,3159,650
1,1,1,630,3160,650
1,1,1,631,3262,650
1,1,1,630,3166,650
1,1,1,630,3166,650
1,1,0,794,3172,650
1,1,0,1000,3169,650
1,1,0,980,3167,650
1,1,0,977,3166,650
1,1,1,973,3164,650
1,1,1,590,3165,650
1,1,1,586,3167,650
1,1,1,597,3169,650
1,1,1,616,3170,650
1,1,1,663,3254,650
1,1,1,583,3174,650
1,1,1,592,3176,650
1,1,1,610,3176,650
1,1,1,622,3177,650
1,1,1,584,3178,650
1,1,1,582,3182,650
1,1,1,583,3182,650
1,1,1,591,3183,650
1,1,1,612,3184,650
1,1,1,579,3185,650
1,1,1,619,3278,650
1,1,1,616,3192,650
1,1,1,605,3191,650
1,1,1,595,3193,650
1,1,1,624,3193,650
1,1,1,585,3194,650
1,1,1,602,3194,650
1,1,1,623,3195,650
1,1,1,624,3197,650
1,1,1,648,3198,650
1,1,1,609,3200,650
1,1,1,589,3201,650
1,1,1,611,3201,650
1,1,1,576,3205,650
1,1,1,585,3205,650
1,1,1,574,3206,650
1,1,1,607,3208,650
1,1,1,578,3208,650
1,1,1,604,3212,650
1,1,1,609,3210,650
1,1,1,584,3213,650
1,1,1,615,3212,650
1,1,1,572,3215,650
1,1,1,597,3219,650
1,1,1,606,3218,650
1,1,1,586,3219,650
1,1,1,614,3220,650
1,1,1,575,3222,650
1,1,1,604,3226,650
1,1,0,787,3229,650
1,1,0,987,3228,650
1,1,0,974,3226,650
1,1,0,962,3226,650
1,1,0,967,3223,650
1,1,0,958,3224,650
1,1,0,965,3223,650
1,1,0,957,3224,650
1,1,0,968,3223,650
1,1,0,957,3223,650
1,1,0,964,3222,650
1,1,0,957,3222,650
1,1,1,963,3219,650
1,1,1,560,3221,650
1,1,1,574,3223,650
1,1,0,759,3229,650
1,1,0,994,3228,650
1,1,0,974,3226,650
1,1,0,973,3225,650
1,1,1,973,3225,650
1,1,1,555,3223,650
1,1,1,596,3224,650
1,1,1,598,3242,650
1,1,1,557,3229,650
1,1,1,603,3231,650
1,1,1,591,3234,650
1,1,1,567,3233,650
1,1,1,606,3232,650
1,1,1,576,3236,650
1,1,1,607,3239,650
1,1,1,601,3339,650
1,1,1,559,3239,650
1,1,1,603,3240,650
1,1,1,593,3245,650
1,1,1,681,3242,650
1,1,0,773,3247,650
1,1,0,1003,3246,650
1,1,0,977,3244,650
1,1,0,977,3244,650
1,1,1,962,3239,650
1,1,1,586,3240,650
1,1,1,543,3244,650
1,1,1,600,3244,650
1,1,1,546,3246,650
1,1,1,600,3250,650
1,1,1,548,3251,650
1,1,1,602,3249,650
1,1,1,546,3252,650
1,1,1,599,3252,650
1,1,1,549,3253,650
1,1,1,599,3255,650
1,1,1,548,3257,650
1,1,1,604,3257,650
1,1,1,548,3260,650
1,1,1,591,3263,650
1,1,0,756,3266,650
1,1,0,999,3264,650
1,1,0,979,3262,650
1,1,0,973,3264,650
1,1,1,921,3256,650
1,1,1,522,3260,650
1,1,1,541,3261,650
1,1,1,565,3264,650
1,1,1,577,3266,650
1,1,1,594,3267,650
1,1,1,593,3266,650
1,1,1,596,3267,650
1,1,1,593,3269,650
1,1,1,578,3270,650
1,1,1,540,3271,650
1,1,1,543,3273,650
1,1,1,538,3275,650
1,1,1,557,3275,650
1,1,1,570,3277,650
1,1,1,579,3278,650
1,1,0,769,3284,650
1,1,0,999,3281,650
1,1,0,979,3279,650
1,1,0,976,3279,650
1,1,1,975,3278,650
1,1,1,533,3276,650
1,1,1,535,3279,650
1,1,1,548,3280,650
1,1,1,565,3282,650
1,1,1,590,3284,650
1,1,1,587,3390,650
1,1,1,593,3284,650
1,1,1,597,3285,650
1,1,1,593,3286,650
1,1,1,554,3288,650
1,1,1,557,3290,650
1,1,1,544,3290,650
1,1,1,542,3292,650
1,1,1,600,3292,650
1,1,1,597,3296,650
1,1,0,742,3301,650
1,1,0,998,3298,650
1,1,0,978,3297,650
1,1,0,975,3297,650
1,1,1,976,3296,650
1,1,1,580,3292,650
1,1,1,584,3295,650
1,1,1,558,3296,650
1,1,1,542,3299,650
1,1,1,560,3299,650
1,1,1,561,3302,650
1,1,1,572,3304,650
1,1,1,582,3318,650
1,1,1,591,3303,650
1,1,1,597,3399,650
1,1,1,596,3305,650
1,1,1,592,3307,650
1,1,1,569,3308,650
1,1,1,548,3309,650
1,1,1,540,3311,650
1,1,0,785,3318,650
1,1,0,1006,3315,650
1,1,0,979,3314,650
1,1,0,977,3313,650
1,1,1,977,3312,650
1,1,1,581,3309,650
1,1,1,590,3312,650
1,1,1,565,3313,650
1,1,1,548,3315,650
1,1,1,553,3317,650
1,1,1,554,3318,650
1,1,1,566,3320,650
1,1,1,578,3323,650
1,1,1,590,3439,650
1,1,1,597,3336,650
1,1,1,597,3322,650
1,1,1,596,3324,650
1,1,1,580,3325,650
1,1,1,557,3327,650
1,1,1,544,3327,650
1,1,0,781,3334,650
1,1,0,1002,3331,650
1,1,0,982,3330,650
1,1,0,977,3329,650
1,1,1,977,3328,650
1,1,1,563,3329,650
1,1,1,595,3327,650
1,1,1,592,3329,650
1,1,1,569,3331,650
1,1,1,541,3332,650
1,1,1,541,3334,650
1,1,1,552,3335,650
1,1,1,567,3338,650
1,1,1,579,3338,650
1,1,1,595,3340,650
1,1,1,594,3338,650
1,1,1,603,3339,650
1,1,1,599,3341,650
1,1,1,583,3343,650
1,1,1,556,3343,650
1,1,0,781,3349,650
1,1,0,999,3347,650
1,1,0,983,3346,650
1,1,0,978,3346,650
1,1,1,976,3342,650
1,1,1,553,3344,650
1,1,1,593,3343,650
1,1,1,598,3345,650
1,1,1,592,3347,650
1,1,1,548,3348,650
1,1,1,550,3349,650
1,1,1,541,3352,650
1,1,1,552,3354,650
1,1,1,566,3355,650
1,1,1,591,3355,650
1,1,1,591,3464,650
1,1,1,592,3356,650
1,1,1,597,3357,650
1,1,1,597,3358,650
1,1,1,582,3360,650
1,1,0,771,3366,650
1,1,0,998,3365,650
1,1,0,982,3363,650
1,1,0,978,3362,650
1,1,1,977,3358,650
1,1,1,548,3360,650
1,1,1,590,3359,650
1,1,1,600,3361,650
1,1,1,598,3363,650
1,1,1,554,3365,650
1,1,1,558,3366,650
1,1,1,545,3368,650
1,1,1,546,3370,650
1,1,1,561,3371,650
1,1,1,588,3372,650
1,1,1,584,3386,650
1,1,1,593,3372,650
1,1,1,602,3373,650
1,1,1,546,3376,650
1,1,1,543,3375,650
1,1,0,783,3384,650
1,1,0,1000,3381,650
1,1,0,984,3378,650
1,1,0,978,3380,650
1,1,1,965,3374,650
1,1,1,539,3377,650
1,1,1,567,3379,650
1,1,1,586,3392,650
1,1,1,594,3379,650
1,1,1,600,3477,650
1,1,1,600,3383,650
1,1,1,593,3384,650
1,1,1,570,3385,650
1,1,1,552,3386,650
1,1,1,557,3388,650
1,1,1,553,3390,650
1,1,1,564,3391,650
1,1,1,582,3394,650
1,1,1,589,3501,650
1,1,1,595,3395,650
1,1,0,745,3399,650
1,1,0,1006,3397,650
1,1,0,982,3395,650
1,1,0,977,3395,650
1,1,1,933,3389,650
1,1,1,558,3392,650
1,1,1,553,3395,650
1,1,1,574,3398,650
1,1,1,588,3411,650
1,1,1,602,3401,650
1,1,1,601,3399,650
1,1,1,602,3401,650
1,1,1,595,3402,650
1,1,1,571,3403,650
1,1,1,541,3403,650
1,1,1,542,3406,650
1,1,1,550,3406,650
1,1,1,568,3410,650
1,1,1,580,3411,650
1,1,1,594,3411,650
1,1,0,760,3416,650
1,1,0,998,3414,650
1,1,0,984,3413,650
1,1,0,981,3412,650
1,1,1,915,3406,650
1,1,1,572,3409,650
1,1,1,547,3411,650
1,1,1,569,3412,650
1,1,1,582,3416,650
1,1,1,601,3417,650
1,1,1,601,3415,650
1,1,1,601,3417,650
1,1,1,600,3418,650
1,1,1,584,3419,650
1,1,1,545,3421,650
1,1,1,547,3422,650
1,1,1,541,3424,650
1,1,1,562,3425,650
1,1,1,577,3426,650
1,1,1,587,3427,650
1,1,0,771,3432,650
1,1,0,1002,3431,650
1,1,0,983,3427,650
1,1,0,980,3428,650
1,1,1,980,3427,650
1,1,1,583,3424,650
1,1,1,538,3428,650
1,1,1,563,3430,650
1,1,1,577,3432,650
1,1,1,599,3433,650
1,1,1,597,3431,650
1,1,1,603,3432,650
1,1,1,602,3432,650
1,1,1,598,3435,650
1,1,1,550,3436,650
1,1,1,555,3438,650
1,1,1,546,3440,650
1,1,1,555,3441,650
1,1,1,569,3441,650
1,1,1,581,3444,650
1,1,0,777,3448,650
1,1,0,999,3445,650
1,1,0,984,3445,650
1,1,0,982,3445,650
1,1,1,979,3443,650
1,1,1,589,3440,650
1,1,1,544,3443,650
1,1,1,546,3445,650
1,1,1,562,3447,650
1,1,1,593,3449,650
1,1,1,589,3462,650
1,1,1,598,3448,650
1,1,1,603,3449,650
1,1,1,602,3451,650
1,1,1,570,3451,650
1,1,1,573,3453,650
1,1,1,557,3455,650
1,1,1,543,3457,650
1,1,1,601,3456,650
1,1,1,598,3460,650
1,1,0,740,3464,650
1,1,0,1006,3463,650
1,1,0,985,3461,650
1,1,0,979,3460,650
1,1,1,979,3459,650
1,1,0,733,3463,650
1,1,0,989,3462,650
1,1,0,980,3460,650
1,1,0,965,3462,650
1,1,0,970,3460,650
1,1,0,960,3460,650
1,1,0,969,3461,650
1,1,0,961,3460,650
1,1,0,968,3459,650
1,1,0,957,3460,650
1,1,0,965,3460,650
1,1,0,955,3459,650
1,1,0,968,3461,650
1,1,0,955,3459,650
1,1,0,964,3460,650
1,1,0,956,3459,650
1,1,0,967,3458,650
1,1,0,970,3458,650
1,1,0,977,3459,650
1,1,1,972,3455,650
1,1,1,561,3457,650
1,1,1,581,3461,650
1,1,1,599,3457,650
1,1,1,603,3459,650
1,1,1,594,3462,650
1,1,1,597,3462,650
1,1,1,575,3465,650
1,1,1,554,3466,650
1,1,1,545,3467,650
1,1,1,556,3469,650
1,1,1,571,3471,650
1,1,1,580,3472,650
1,1,1,592,3567,650
1,1,1,603,3471,650
1,1,1,604,3472,650
1,1,0,756,3479,650
1,1,0,1000,3478,650
1,1,0,983,3475,650
1,1,0,980,3476,650
1,1,1,977,3475,650
1,1,1,545,3473,650
1,1,1,595,3473,650
1,1,1,603,3475,650
1,1,1,602,3477,650
1,1,1,560,3478,650
1,1,1,562,3481,650
1,1,1,550,3481,650
1,1,1,549,3483,650
1,1,1,564,3484,650
1,1,1,578,3485,650
1,1,1,590,3499,650
1,1,1,596,3466,650
1,1,1,607,3486,650
1,1,1,602,3488,650
1,1,1,571,3488,650
1,1,0,772,3495,650
1,1,0,999,3493,650
1,1,0,984,3492,650
1,1,0,977,3491,650
1,1,1,978,3488,650
1,1,1,542,3490,650
1,1,1,595,3489,650
1,1,1,603,3491,650
1,1,1,605,3492,650
1,1,1,573,3494,650
1,1,1,575,3496,650
1,1,1,560,3497,650
1,1,1,547,3499,650
1,1,1,559,3500,650
1,1,1,571,3501,650
1,1,1,584,3503,650
1,1,1,592,3574,650
1,1,1,605,3503,650
1,1,1,605,3504,650
1,1,1,582,3504,650
1,1,0,769,3511,650
1,1,0,1004,3509,650
1,1,0,983,3508,650
1,1,0,981,3509,650
1,1,1,976,3503,650
1,1,1,533,3505,650
1,1,1,552,3508,650
1,1,1,597,3507,650
1,1,1,605,3508,650
1,1,1,597,3509,650
1,1,1,600,3511,650
1,1,1,576,3513,650
1,1,1,553,3514,650
1,1,1,545,3515,650
1,1,1,558,3515,650
1,1,1,571,3519,650
1,1,1,581,3521,650
1,1,1,597,3615,650
1,1,1,553,3521,650
1,1,1,551,3522,650
1,1,0,779,3528,650
1,1,0,998,3525,650
1,1,0,984,3525,650
1,1,0,979,3523,650
1,1,1,914,3517,650
1,1,1,576,3520,650
1,1,1,551,3523,650
1,1,1,571,3526,650
1,1,1,586,3529,650
1,1,1,605,3529,650
1,1,1,603,3527,650
1,1,1,605,3528,650
1,1,1,605,3529,650
1,1,1,589,3531,650
1,1,1,562,3532,650
1,1,1,549,3534,650
1,1,1,547,3535,650
1,1,1,566,3537,650
1,1,1,581,3537,650
1,1,1,600,3539,650
1,1,0,777,3542,650
1,1,0,1000,3541,650
1,1,0,984,3540,650
1,1,0,980,3539,650
1,1,1,978,3538,650
1,1,1,591,3535,650
1,1,1,595,3537,650
1,1,1,557,3541,650
1,1,1,572,3542,650
1,1,1,598,3542,650
1,1,1,597,3634,650
1,1,1,604,3544,650
1,1,1,608,3544,650
1,1,1,607,3545,650
1,1,1,590,3546,650
1,1,1,565,3550,650
1,1,1,552,3550,650
1,1,1,551,3551,650
1,1,1,567,3552,650
1,1,1,596,3553,650
1,1,0,785,3559,650
1,1,0,1005,3557,650
1,1,0,984,3554,650
1,1,0,978,3555,650
1,1,1,978,3555,650
1,1,1,594,3551,650
1,1,1,601,3553,650
1,1,1,551,3556,650
1,1,1,566,3557,650
1,1,1,596,3559,650
1,1,1,592,3569,650
1,1,1,603,3558,650
1,1,1,608,3560,650
1,1,1,606,3560,650
1,1,1,599,3562,650
1,1,1,578,3563,650
1,1,1,561,3566,650
1,1,1,547,3567,650
1,1,1,559,3568,650
1,1,1,591,3569,650
1,1,0,789,3575,650
1,1,0,1004,3573,650
1,1,0,984,3571,650
1,1,0,980,3569,650
1,1,1,981,3569,650
1,1,1,594,3565,650
1,1,1,606,3568,650
1,1,1,548,3571,650
1,1,1,553,3573,650
1,1,1,583,3574,650
1,1,1,581,3576,650
1,1,1,595,3588,650
1,1,1,601,3576,650
1,1,1,609,3577,650
1,1,1,607,3666,650
1,1,1,602,3579,650
1,1,1,585,3580,650
1,1,1,557,3581,650
1,1,1,545,3583,650
1,1,1,577,3584,650
1,1,0,791,3591,650
1,1,0,1007,3588,650
1,1,0,984,3586,650
1,1,0,980,3586,650
1,1,1,981,3584,650
1,1,1,588,3582,650
1,1,1,605,3583,650
1,1,1,565,3586,650
1,1,1,551,3588,650
1,1,1,571,3589,650
1,1,1,567,3590,650
1,1,1,581,3592,650
1,1,1,594,3603,650
1,1,1,601,3592,650
1,1,1,606,3596,650
1,1,1,607,3595,650
1,1,1,604,3596,650
1,1,1,577,3597,650
1,1,1,591,3610,650
1,1,1,593,3601,650
1,1,0,786,3607,650
1,1,0,999,3603,650
1,1,0,984,3602,650
1,1,0,980,3602,650
1,1,1,978,3599,650
1,1,1,563,3599,650
1,1,1,580,3603,650
1,1,1,608,3601,650
1,1,1,603,3603,650
1,1,1,553,3603,650
1,1,1,560,3606,650
1,1,1,548,3607,650
1,1,1,560,3608,650
1,1,1,575,3611,650
1,1,1,590,3610,650
1,1,1,601,3706,650
1,1,1,603,3610,650
1,1,1,609,3612,650
1,1,1,611,3614,650
1,1,1,564,3614,650
1,1,0,778,3621,650
1,1,0,1001,3618,650
1,1,0,984,3619,650
1,1,0,981,3616,650
1,1,1,982,3612,650
1,1,1,545,3615,650
1,1,1,568,3617,650
1,1,1,608,3616,650
1,1,1,610,3618,650
1,1,1,576,3619,650
1,1,1,580,3621,650
1,1,1,560,3622,650
1,1,1,547,3623,650
1,1,1,562,3625,650
1,1,1,578,3625,650
1,1,1,591,3628,650
1,1,1,596,3700,650
1,1,1,605,3628,650
1,1,1,608,3628,650
1,1,1,583,3630,650
1,1,0,771,3636,650
1,1,0,1008,3633,650
1,1,0,980,3634,650
1,1,0,979,3632,650
1,1,1,975,3628,650
1,1,1,534,3630,650
1,1,1,589,3635,650
1,1,1,605,3631,650
1,1,1,611,3633,650
1,1,1,601,3635,650
1,1,1,605,3637,650
1,1,1,580,3636,650
1,1,1,560,3638,650
1,1,1,550,3640,650
1,1,1,563,3640,650
1,1,1,577,3642,650
1,1,1,586,3645,650
1,1,1,603,3736,650
1,1,1,606,3643,650
1,1,1,607,3644,650
1,1,0,762,3652,650
1,1,0,999,3651,650
1,1,0,983,3649,650
1,1,0,980,3647,650
1,1,1,968,3644,650
1,1,1,539,3644,650
1,1,1,545,3647,650
1,1,1,602,3741,650
1,1,1,608,3648,650
1,1,1,609,3648,650
1,1,1,611,3650,650
1,1,1,593,3652,650
1,1,1,568,3654,650
1,1,1,553,3656,650
1,1,1,553,3655,650
1,1,1,569,3658,650
1,1,1,579,3659,650
1,1,1,594,3671,650
1,1,1,602,3658,650
1,1,1,608,3745,650
1,1,0,757,3666,650
1,1,0,1001,3665,650
1,1,0,985,3664,650
1,1,0,980,3664,650
1,1,1,950,3658,650
1,1,1,557,3660,650
1,1,1,552,3663,650
1,1,1,589,3666,650
1,1,1,601,3748,650
1,1,1,611,3679,650
1,1,1,612,3666,650
1,1,1,609,3667,650
1,1,1,595,3670,650
1,1,1,569,3670,650
1,1,1,554,3670,650
1,1,1,554,3673,650
1,1,1,565,3674,650
1,1,1,583,3675,650
1,1,1,592,3675,650
1,1,1,589,3676,650
1,1,0,770,3683,650
1,1,0,1002,3680,650
1,1,0,984,3680,650
1,1,0,978,3678,650
1,1,1,982,3678,650
1,1,0,752,3680,650
1,1,0,984,3680,650
1,1,0,975,3678,650
1,1,0,965,3679,650
1,1,0,969,3677,650
1,1,0,960,3680,650
1,1,0,971,3678,650
1,1,0,959,3677,650
1,1,0,967,3678,650
1,1,0,959,3678,650
1,1,0,965,3677,650
1,1,0,958,3678,650
1,1,0,968,3677,650
1,1,0,957,3678,650
1,1,0,965,3678,650
1,1,0,955,3677,650
1,1,0,964,3676,650
1,1,0,970,3676,650
1,1,0,976,3675,650
1,1,1,977,3674,650
1,1,1,556,3674,650
1,1,1,604,3674,650
1,1,1,610,3676,650
1,1,1,612,3678,650
1,1,1,594,3678,650
1,1,1,570,3682,650
1,1,1,554,3682,650
1,1,1,554,3684,650
1,1,1,570,3686,650
1,1,1,601,3687,650
1,1,1,596,3697,650
1,1,1,606,3687,650
1,1,1,613,3687,650
1,1,1,611,3688,650
1,1,1,576,3690,650
1,1,0,776,3696,650
1,1,0,1002,3694,650
1,1,0,986,3693,650
1,1,0,981,3692,650
1,1,1,979,3688,650
1,1,1,549,3690,650
1,1,1,572,3691,650
1,1,1,611,3691,650
1,1,1,611,3693,650
1,1,1,606,3695,650
1,1,1,584,3696,650
1,1,1,560,3697,650
1,1,1,550,3700,650
1,1,1,563,3699,650
1,1,1,593,3702,650
1,1,1,590,3704,650
1,1,1,598,3770,650
1,1,1,608,3701,650
1,1,1,615,3703,650
1,1,1,588,3705,650
1,1,0,770,3710,650
1,1,0,1003,3709,650
1,1,0,984,3707,650
1,1,0,977,3708,650
1,1,1,976,3704,650
1,1,1,536,3704,650
1,1,1,592,3710,650
1,1,1,606,3706,650
1,1,1,613,3707,650
1,1,1,614,3794,650
1,1,1,606,3710,650
1,1,1,582,3712,650
1,1,1,563,3714,650
1,1,1,550,3714,650
1,1,1,582,3717,650
1,1,1,578,3718,650
1,1,1,591,3719,650
1,1,1,605,3804,650
1,1,1,612,3718,650
1,1,1,615,3719,650
1,1,0,763,3726,650
1,1,0,999,3724,650
1,1,0,983,3723,650
1,1,0,979,3722,650
1,1,1,968,3718,650
1,1,1,541,3720,650
1,1,1,547,3722,650
1,1,1,603,3816,650
1,1,1,611,3722,650
1,1,1,617,3731,650
1,1,1,610,3724,650
1,1,1,597,3727,650
1,1,1,571,3729,650
