PV,MV,BO,TP,MO,TP_O
1,1,1,504,2710,550
1,1,0,725,2716,550
1,1,0,994,2714,550
1,1,0,983,2714,550
1,1,0,981,2713,550
1,1,1,980,2710,550
1,1,1,516,2711,550
1,1,1,547,2710,550
1,1,1,545,2713,550
1,1,1,533,2714,550
1,1,1,500,2715,550
1,1,1,502,2717,550
1,1,1,500,2719,550
1,1,1,512,2720,550
1,1,1,526,2722,550
1,1,1,544,2722,550
1,1,1,543,2722,550
1,1,1,504,2725,550
1,1,1,512,2725,550
1,1,1,502,2727,550
1,1,1,500,2728,550
1,1,0,730,2734,550
1,1,0,990,2732,550
1,1,0,982,2729,550
1,1,0,981,2730,550
1,1,0,971,2729,550
1,1,0,972,2729,550
1,1,0,964,2730,550
1,1,0,969,2728,550
1,1,0,961,2728,550
1,1,0,966,2727,550
1,1,0,959,2729,550
1,1,0,966,2728,550
1,1,0,958,2728,550
1,1,0,962,2727,550
1,1,0,955,2728,550
1,1,0,962,2728,550
1,1,0,954,2728,550
1,1,0,964,2728,550
1,1,0,955,2728,550
1,1,1,962,2727,550
1,1,0,678,2729,550
1,1,0,983,2728,550
1,1,0,976,2729,550
1,1,0,979,2728,550
1,1,1,930,2724,550
1,1,1,514,2726,550
1,1,1,511,2728,550
1,1,1,525,2731,550
1,1,1,535,2746,550
1,1,1,550,2734,550
1,1,1,550,2732,550
1,1,1,550,2734,550
1,1,1,545,2735,550
1,1,1,525,2736,550
1,1,1,512,2738,550
1,1,1,495,2739,550
1,1,1,506,2741,550
1,1,1,519,2742,550
1,1,1,530,2745,550
1,1,1,547,2745,550
1,1,0,710,2749,550
1,1,0,992,2747,550
1,1,0,978,2745,550
1,1,0,981,2745,550
1,1,1,980,2744,550
1,1,1,538,2743,550
1,1,1,499,2745,550
1,1,1,514,2748,550
1,1,1,527,2748,550
1,1,1,547,2749,550
1,1,1,545,2749,550
1,1,1,549,2749,550
1,1,1,549,2750,550
1,1,1,546,2752,550
1,1,1,529,2753,550
1,1,1,511,2754,550
1,1,1,499,2756,550
1,1,1,506,2757,550
1,1,1,518,2759,550
1,1,1,540,2760,550
1,1,0,722,2765,550
1,1,0,991,2762,550
1,1,0,982,2762,550
1,1,0,981,2761,550
1,1,1,978,2761,550
1,1,1,540,2757,550
1,1,1,495,2761,550
1,1,1,510,2762,550
1,1,1,525,2764,550
1,1,1,544,2766,550
1,1,1,543,2879,550
1,1,1,549,2766,550
1,1,1,551,2767,550
1,1,1,549,2769,550
1,1,1,542,2770,550
1,1,1,513,2772,550
1,1,1,499,2773,550
1,1,1,501,2775,550
1,1,1,515,2775,550
1,1,1,537,2777,550
1,1,0,734,2782,550
1,1,0,990,2779,550
1,1,0,979,2778,550
1,1,0,981,2779,550
1,1,1,980,2776,550
1,1,1,529,2787,550
1,1,1,548,2777,550
1,1,1,537,2779,550
1,1,1,516,2780,550
1,1,1,508,2781,550
1,1,1,504,2783,550
1,1,1,515,2786,550
1,1,1,528,2786,550
1,1,1,537,2799,550
1,1,1,544,2789,550
1,1,1,551,2787,550
1,1,1,503,2790,550
1,1,1,500,2791,550
1,1,1,501,2793,550
1,1,1,530,2794,550
1,1,0,730,2799,550
1,1,0,990,2796,550
1,1,0,979,2796,550
1,1,0,979,2794,550
1,1,1,977,2790,550
1,1,1,492,2793,550
1,1,1,537,2809,550
1,1,1,545,2794,550
1,1,1,553,2797,550
1,1,1,545,2797,550
1,1,1,548,2799,550
1,1,1,527,2801,550
1,1,1,506,2803,550
1,1,1,498,2804,550
1,1,1,504,2804,550
1,1,1,523,2807,550
1,1,1,533,2810,550
1,1,1,543,2915,550
1,1,1,550,2807,550
1,1,1,548,2808,550
1,1,0,708,2815,550
1,1,0,992,2814,550
1,1,0,982,2812,550
1,1,0,980,2812,550
1,1,1,961,2806,550
1,1,1,503,2809,550
1,1,1,527,2812,550
1,1,1,537,2827,550
1,1,1,548,2814,550
1,1,1,551,2910,550
1,1,1,554,2815,550
1,1,1,547,2817,550
1,1,1,529,2818,550
1,1,1,512,2819,550
1,1,1,504,2820,550
1,1,1,512,2824,550
1,1,1,524,2824,550
1,1,1,534,2827,550
1,1,1,543,2931,550
1,1,1,552,2841,550
1,1,0,697,2832,550
1,1,0,991,2830,550
1,1,0,978,2828,550
1,1,0,978,2828,550
1,1,1,914,2822,550
1,1,1,532,2825,550
1,1,1,510,2829,550
1,1,1,522,2830,550
1,1,1,534,2833,550
1,1,1,553,2834,550
1,1,1,553,2831,550
1,1,1,554,2833,550
1,1,1,551,2833,550
1,1,1,539,2836,550
1,1,1,521,2837,550
1,1,1,501,2838,550
1,1,1,501,2840,550
1,1,1,518,2842,550
1,1,1,529,2844,550
1,1,1,549,2844,550
1,1,0,718,2848,550
1,1,0,992,2848,550
1,1,0,985,2845,550
1,1,0,981,2844,550
1,1,1,981,2844,550
1,1,1,543,2841,550
1,1,1,502,2845,550
1,1,1,518,2846,550
1,1,1,529,2848,550
1,1,1,552,2848,550
1,1,1,548,2848,550
1,1,1,554,2850,550
1,1,1,553,2851,550
1,1,1,549,2853,550
1,1,1,532,2853,550
1,1,1,511,2855,550
1,1,1,503,2856,550
1,1,1,512,2857,550
1,1,1,523,2859,550
1,1,1,545,2860,550
1,1,0,735,2866,550
1,1,0,992,2864,550
1,1,0,978,2861,550
1,1,0,980,2862,550
1,1,1,981,2860,550
1,1,1,538,2949,550
1,1,1,546,2860,550
1,1,1,531,2861,550
1,1,1,512,2863,550
1,1,1,515,2864,550
1,1,1,510,2866,550
1,1,1,526,2868,550
1,1,1,537,2872,550
1,1,1,546,2967,550
1,1,1,551,2871,550
1,1,1,554,2870,550
1,1,1,513,2873,550
1,1,1,499,2875,550
1,1,1,510,2876,550
1,1,1,536,2876,550
1,1,0,732,2882,550
1,1,0,992,2880,550
1,1,0,980,2878,550
1,1,0,983,2878,550
1,1,1,978,2875,550
1,1,1,502,2876,550
1,1,1,546,2876,550
1,1,1,555,2877,550
1,1,1,556,2881,550
1,1,1,523,2881,550
1,1,1,529,2882,550
1,1,1,514,2883,550
1,1,1,501,2885,550
1,1,1,513,2887,550
1,1,1,530,2887,550
1,1,1,537,2891,550
1,1,1,546,2983,550
1,1,1,554,2889,550
1,1,1,556,2890,550
1,1,1,536,2892,550
1,1,0,717,2898,550
1,1,0,991,2896,550
1,1,0,978,2895,550
1,1,0,978,2894,550
1,1,1,971,2890,550
1,1,1,498,2891,550
1,1,1,534,2896,550
1,1,1,547,3003,550
1,1,1,553,2894,550
1,1,1,553,2896,550
1,1,1,555,2898,550
1,1,1,542,2900,550
1,1,1,518,2901,550
1,1,1,505,2902,550
1,1,1,501,2903,550
1,1,1,520,2905,550
1,1,1,531,2907,550
1,1,1,542,2920,550
1,1,1,550,2906,550
1,1,1,555,3000,550
1,1,0,706,2914,550
1,1,0,991,2912,550
1,1,0,979,2911,550
1,1,0,979,2911,550
1,1,1,960,2906,550
1,1,1,506,2907,550
1,1,1,529,2910,550
1,1,1,546,2925,550
1,1,1,552,2911,550
1,1,1,556,3005,550
1,1,1,557,2914,550
1,1,1,551,2915,550
1,1,1,530,2916,550
1,1,1,511,2918,550
1,1,1,505,2918,550
1,1,1,513,2920,550
1,1,1,525,2922,550
1,1,1,537,2925,550
1,1,1,548,3026,550
1,1,1,556,2939,550
1,1,0,697,2930,550
1,1,0,991,2928,550
1,1,0,983,2927,550
1,1,0,980,2926,550
1,1,1,936,2935,550
1,1,1,523,2924,550
1,1,1,519,2926,550
1,1,1,531,2929,550
1,1,1,543,2942,550
1,1,1,557,2932,550
1,1,1,557,2929,550
1,1,1,558,2931,550
1,1,1,553,2932,550
1,1,1,532,2935,550
1,1,1,515,2935,550
1,1,1,501,2937,550
1,1,1,514,2938,550
1,1,1,525,2938,550
1,1,1,538,2942,550
1,1,1,556,2942,550
1,1,0,733,2946,550
1,1,0,991,2944,550
1,1,0,986,2943,550
1,1,0,981,2942,550
1,1,1,979,2941,550
1,1,1,546,2939,550
1,1,1,521,2942,550
1,1,1,507,2944,550
1,1,1,507,2944,550
1,1,1,535,2945,550
1,1,1,532,2947,550
1,1,1,545,2961,550
1,1,1,552,2946,550
1,1,1,558,2949,550
1,1,1,558,3043,550
1,1,1,552,2951,550
1,1,1,532,2954,550
1,1,1,522,2954,550
1,1,1,533,2958,550
1,1,1,554,2957,550
1,1,0,724,2962,550
1,1,0,992,2960,550
1,1,0,983,2958,550
1,1,0,980,2957,550
1,1,0,968,2958,550
1,1,0,971,2957,550
1,1,0,964,2958,550
1,1,0,969,2957,550
1,1,0,964,2958,550
1,1,0,969,2956,550
1,1,0,960,2957,550
1,1,0,965,2956,550
1,1,0,955,2956,550
1,1,0,965,2956,550
1,1,0,955,2957,550
1,1,0,961,2958,550
1,1,0,955,2956,550
1,1,0,959,2956,550
1,1,0,955,2957,550
1,1,1,951,2951,550
1,1,0,705,2959,550
1,1,0,984,2957,550
1,1,0,974,2956,550
1,1,0,980,2956,550
1,1,1,979,2954,550
1,1,1,539,3047,550
1,1,1,555,2955,550
1,1,1,559,2957,550
1,1,1,556,2959,550
1,1,1,546,2960,550
1,1,1,521,2961,550
1,1,1,509,2962,550
1,1,1,506,2964,550
1,1,1,524,2965,550
1,1,1,545,2967,550
1,1,1,545,2980,550
1,1,1,552,2968,550
1,1,1,558,2969,550
1,1,1,558,2969,550
1,1,1,529,2970,550
1,1,0,721,2977,550
1,1,0,993,2976,550
1,1,0,982,2973,550
1,1,0,980,2973,550
1,1,1,981,2968,550
1,1,1,505,2971,550
1,1,1,552,2971,550
1,1,1,558,2973,550
1,1,1,560,2975,550
1,1,1,554,2976,550
1,1,1,533,2977,550
1,1,1,513,2978,550
1,1,1,505,2980,550
1,1,1,514,2981,550
1,1,1,540,2983,550
1,1,1,541,2986,550
1,1,1,549,3078,550
1,1,1,558,2984,550
1,1,1,559,2985,550
1,1,1,539,2987,550
1,1,0,717,2993,550
1,1,0,992,2991,550
1,1,0,979,2989,550
1,1,0,980,2989,550
1,1,1,972,2984,550
1,1,1,498,2987,550
1,1,1,546,3003,550
1,1,1,555,2989,550
1,1,1,559,2991,550
1,1,1,561,3086,550
1,1,1,556,2993,550
1,1,1,534,2995,550
1,1,1,517,2996,550
1,1,1,505,2997,550
1,1,1,527,2998,550
1,1,1,528,3000,550
1,1,1,540,3003,550
1,1,1,549,3093,550
1,1,1,555,3002,550
1,1,1,557,3002,550
1,1,0,713,3009,550
1,1,0,992,3008,550
1,1,0,983,3005,550
1,1,0,980,3006,550
1,1,1,982,3005,550
1,1,1,552,3002,550
1,1,1,504,3005,550
1,1,1,517,3007,550
1,1,1,529,3009,550
1,1,1,542,3009,550
1,1,1,553,3116,550
1,1,1,560,3011,550
1,1,1,561,3012,550
1,1,1,558,3013,550
1,1,1,527,3014,550
1,1,1,524,3015,550
1,1,1,550,3122,550
1,1,1,541,3021,550
1,1,1,551,3120,550
1,1,1,559,3034,550
1,1,0,698,3026,550
1,1,0,991,3023,550
1,1,0,980,3022,550
1,1,0,980,3022,550
1,1,1,982,3020,550
1,1,1,542,3107,550
1,1,1,554,3020,550
1,1,1,533,3022,550
1,1,1,515,3024,550
1,1,1,505,3024,550
1,1,1,517,3027,550
1,1,1,531,3028,550
1,1,1,543,3031,550
1,1,1,552,3124,550
1,1,1,563,3035,550
1,1,1,562,3030,550
1,1,1,559,3032,550
1,1,1,545,3034,550
1,1,1,521,3034,550
1,1,1,512,3035,550
1,1,0,737,3042,550
1,1,0,990,3039,550
1,1,0,985,3037,550
1,1,0,979,3037,550
1,1,1,978,3036,550
1,1,1,526,3036,550
1,1,1,561,3036,550
1,1,1,562,3038,550
1,1,1,547,3039,550
1,1,1,524,3041,550
1,1,1,511,3041,550
1,1,1,513,3043,550
1,1,1,527,3045,550
1,1,1,536,3047,550
1,1,1,555,3048,550
1,1,1,556,3046,550
1,1,1,562,3047,550
1,1,1,562,3049,550
1,1,1,556,3050,550
1,1,1,512,3051,550
1,1,0,729,3057,550
1,1,0,994,3055,550
1,1,0,978,3053,550
1,1,0,984,3053,550
1,1,1,980,3050,550
1,1,1,515,3052,550
1,1,1,559,3052,550
1,1,1,564,3053,550
1,1,1,561,3055,550
1,1,1,549,3056,550
1,1,1,524,3056,550
1,1,1,512,3058,550
1,1,1,509,3061,550
1,1,1,525,3062,550
1,1,1,548,3062,550
1,1,1,549,3077,550
1,1,1,556,3062,550
1,1,1,563,3064,550
1,1,1,563,3066,550
1,1,1,534,3066,550
1,1,0,723,3072,550
1,1,0,994,3070,550
1,1,0,979,3070,550
1,1,0,979,3069,550
1,1,1,977,3066,550
1,1,1,502,3067,550
1,1,1,551,3163,550
1,1,1,562,3068,550
1,1,1,564,3070,550
1,1,1,564,3071,550
1,1,1,548,3073,550
1,1,1,528,3075,550
1,1,1,510,3076,550
1,1,1,514,3077,550
1,1,1,538,3078,550
1,1,1,540,3081,550
1,1,1,548,3093,550
1,1,1,557,3080,550
1,1,1,564,3081,550
1,1,1,555,3082,550
1,1,0,697,3088,550
1,1,0,991,3087,550
1,1,0,980,3086,550
1,1,0,979,3084,550
1,1,1,978,3085,550
1,1,1,547,3082,550
1,1,1,517,3085,550
1,1,1,535,3087,550
1,1,1,547,3089,550
1,1,1,557,3088,550
1,1,1,563,3088,550
1,1,1,565,3089,550
1,1,1,562,3091,550
1,1,1,550,3093,550
1,1,1,515,3093,550
1,1,1,515,3094,550
1,1,1,560,3095,550
1,1,1,553,3188,550
1,1,1,562,3097,550
1,1,1,561,3099,550
1,1,0,713,3105,550
1,1,0,995,3103,550
1,1,0,979,3101,550
1,1,0,981,3100,550
1,1,1,977,3101,550
1,1,1,538,3097,550
1,1,1,526,3100,550
1,1,1,512,3101,550
1,1,1,514,3104,550
1,1,1,530,3105,550
1,1,1,539,3107,550
1,1,1,552,3120,550
1,1,1,560,3106,550
1,1,1,565,3107,550
1,1,1,559,3109,550
1,1,1,560,3110,550
1,1,1,537,3112,550
1,1,1,518,3113,550
1,1,1,506,3114,550
1,1,1,536,3115,550
1,1,0,742,3121,550
1,1,0,989,3118,550
1,1,0,985,3116,550
1,1,0,979,3117,550
1,1,1,982,3115,550
1,1,1,548,3112,550
1,1,1,547,3114,550
1,1,1,526,3116,550
1,1,1,513,3119,550
1,1,1,514,3119,550
1,1,1,526,3121,550
1,1,1,541,3123,550
1,1,1,552,3137,550
1,1,1,561,3123,550
1,1,1,565,3196,550
1,1,1,566,3125,550
1,1,1,560,3126,550
1,1,1,538,3127,550
1,1,1,520,3129,550
1,1,1,522,3131,550
1,1,0,740,3136,550
1,1,0,990,3133,550
1,1,0,979,3132,550
1,1,0,980,3131,550
1,1,1,978,3129,550
1,1,1,536,3132,550
1,1,1,564,3130,550
1,1,1,561,3132,550
1,1,1,540,3134,550
1,1,1,520,3134,550
1,1,1,510,3136,550
1,1,1,523,3138,550
1,1,1,536,3139,550
1,1,1,547,3141,550
1,1,1,562,3142,550
1,1,1,562,3141,550
1,1,1,567,3142,550
1,1,1,564,3142,550
1,1,1,551,3143,550
1,1,1,512,3144,550
1,1,0,738,3150,550
1,1,0,990,3147,550
1,1,0,984,3148,550
1,1,0,982,3147,550
1,1,1,980,3143,550
1,1,1,530,3145,550
1,1,1,565,3145,550
1,1,1,566,3146,550
1,1,1,552,3148,550
1,1,1,531,3149,550
1,1,1,516,3151,550
1,1,1,513,3152,550
1,1,1,529,3152,550
1,1,1,541,3155,550
1,1,1,560,3155,550
1,1,1,558,3154,550
1,1,1,566,3156,550
1,1,1,566,3157,550
1,1,1,561,3159,550
1,1,1,516,3160,550
1,1,0,719,3166,550
1,1,0,994,3164,550
1,1,0,983,3162,550
1,1,0,979,3162,550
1,1,1,968,3158,550
1,1,1,503,3159,550
1,1,1,544,3164,550
1,1,1,559,3250,550
1,1,1,565,3163,550
1,1,1,569,3171,550
1,1,1,567,3165,550
1,1,1,553,3167,550
1,1,1,528,3168,550
1,1,1,514,3170,550
1,1,1,526,3170,550
1,1,1,529,3172,550
1,1,1,564,3172,550
1,1,1,565,3172,550
1,1,1,564,3174,550
1,1,1,526,3176,550
1,1,0,729,3182,550
1,1,0,993,3179,550
1,1,0,982,3177,550
1,1,0,979,3178,550
1,1,0,968,3177,550
1,1,0,979,3177,550
1,1,0,964,3178,550
1,1,0,972,3177,550
1,1,0,961,3177,550
1,1,0,968,3176,550
1,1,0,960,3177,550
1,1,0,965,3176,550
1,1,0,956,3176,550
1,1,0,964,3175,550
1,1,0,956,3176,550
1,1,0,961,3176,550
1,1,0,958,3177,550
1,1,0,962,3177,550
1,1,0,955,3176,550
1,1,1,962,3173,550
1,1,0,723,3178,550
1,1,0,982,3177,550
1,1,0,974,3176,550
1,1,0,979,3175,550
1,1,1,979,3175,550
1,1,1,595,3176,550
1,1,1,687,3176,550
1,1,1,592,3180,550
1,1,1,687,3179,550
1,1,1,629,3182,550
1,1,1,674,3274,550
1,1,1,635,3185,550
1,1,1,660,3190,550
1,1,1,677,3186,550
1,1,1,683,3190,550
1,1,1,688,3188,550
1,1,1,613,3191,550
1,1,1,693,3191,550
1,1,1,593,3195,550
1,1,1,683,3193,550
1,1,0,807,3198,550
1,1,0,994,3196,550
1,1,0,984,3195,550
1,1,0,982,3194,550
1,1,1,981,3194,550
1,1,1,638,3196,550
1,1,1,685,3195,550
1,1,1,662,3227,550
1,1,1,655,3198,550
1,1,1,688,3202,550
1,1,1,688,3201,550
1,1,1,625,3204,550
1,1,1,681,3202,550
1,1,1,604,3205,550
1,1,1,679,3204,550
1,1,1,594,3208,550
1,1,1,681,3207,550
1,1,1,620,3210,550
1,1,1,667,3239,550
1,1,1,596,3212,550
1,1,0,819,3216,550
1,1,0,994,3215,550
1,1,0,985,3213,550
1,1,0,985,3212,550
1,1,1,975,3208,550
1,1,1,683,3211,550
1,1,1,589,3214,550
1,1,1,692,3213,550
1,1,1,614,3217,550
1,1,1,671,3304,550
1,1,1,600,3220,550
1,1,1,690,3218,550
1,1,1,595,3222,550
1,1,1,681,3221,550
1,1,1,614,3223,550
1,1,1,665,3255,550
1,1,1,656,3226,550
1,1,1,649,3229,550
1,1,1,688,3227,550
1,1,1,677,3230,550
1,1,0,780,3234,550
1,1,0,993,3231,550
1,1,0,984,3230,550
1,1,0,983,3229,550
1,1,1,981,3228,550
1,1,1,589,3230,550
1,1,1,679,3229,550
1,1,1,600,3233,550
1,1,1,690,3233,550
1,1,1,659,3234,550
1,1,1,685,3236,550
1,1,1,608,3238,550
1,1,1,676,3324,550
1,1,1,635,3241,550
1,1,1,691,3244,550
1,1,1,678,3242,550
1,1,1,666,3274,550
1,1,1,638,3244,550
1,1,1,656,3250,550
1,1,1,592,3248,550
1,1,0,821,3251,550
1,1,0,994,3249,550
1,1,0,985,3248,550
1,1,0,984,3248,550
1,1,1,983,3243,550
1,1,1,683,3245,550
1,1,1,599,3250,550
1,1,1,690,3249,550
1,1,1,625,3253,550
1,1,1,626,3251,550
1,1,1,603,3255,550
1,1,1,691,3254,550
1,1,1,595,3258,550
1,1,1,682,3255,550
1,1,1,615,3259,550
1,1,1,665,3297,550
1,1,1,657,3259,550
1,1,1,604,3263,550
1,1,1,684,3262,550
1,1,1,678,3266,550
1,1,0,758,3268,550
1,1,0,993,3266,550
1,1,0,986,3265,550
1,1,0,981,3264,550
1,1,1,981,3263,550
1,1,1,592,3263,550
1,1,1,677,3263,550
1,1,1,619,3268,550
1,1,1,691,3267,550
1,1,1,640,3272,550
1,1,1,681,3269,550
1,1,1,622,3272,550
1,1,1,668,3308,550
1,1,1,657,3275,550
1,1,1,686,3278,550
1,1,1,687,3276,550
1,1,1,595,3278,550
1,1,1,694,3277,550
1,1,1,602,3282,550
1,1,1,669,3280,550
1,1,0,813,3286,550
1,1,0,993,3283,550
1,1,0,986,3282,550
1,1,0,984,3282,550
1,1,1,982,3281,550
1,1,1,536,3279,550
1,1,1,524,3280,550
1,1,1,543,3283,550
1,1,1,559,3294,550
1,1,1,574,3287,550
1,1,1,574,3284,550
1,1,1,574,3286,550
1,1,1,568,3287,550
1,1,1,543,3289,550
1,1,1,512,3290,550
1,1,1,513,3292,550
1,1,1,528,3292,550
1,1,1,542,3294,550
1,1,1,552,3296,550
1,1,1,570,3296,550
1,1,0,722,3299,550
1,1,0,991,3298,550
1,1,0,984,3296,550
1,1,0,978,3296,550
1,1,1,982,3297,550
1,1,1,558,3293,550
1,1,1,517,3296,550
1,1,1,531,3298,550
1,1,1,550,3299,550
1,1,1,570,3300,550
1,1,1,569,3299,550
1,1,1,573,3300,550
1,1,1,574,3301,550
1,1,1,568,3303,550
1,1,1,526,3304,550
1,1,1,524,3305,550
1,1,1,516,3306,550
1,1,1,525,3308,550
1,1,1,541,3309,550
1,1,1,565,3310,550
1,1,0,748,3315,550
1,1,0,995,3313,550
1,1,0,983,3311,550
1,1,0,980,3310,550
1,1,1,982,3310,550
1,1,1,563,3307,550
1,1,1,554,3310,550
1,1,1,535,3312,550
1,1,1,520,3314,550
1,1,1,536,3315,550
1,1,1,533,3315,550
1,1,1,547,3318,550
1,1,1,560,3329,550
1,1,1,568,3317,550
1,1,1,576,3375,550
1,1,1,574,3320,550
1,1,1,533,3324,550
1,1,1,519,3323,550
1,1,1,533,3324,550
1,1,1,559,3325,550
1,1,0,744,3332,550
1,1,0,991,3329,550
1,1,0,982,3327,550
1,1,0,978,3326,550
1,1,1,977,3323,550
1,1,1,525,3325,550
1,1,1,571,3324,550
1,1,1,576,3326,550
1,1,1,573,3328,550
1,1,1,531,3329,550
1,1,1,536,3330,550
1,1,1,521,3332,550
1,1,1,522,3333,550
1,1,1,534,3335,550
1,1,1,559,3336,550
1,1,1,561,3346,550
1,1,1,568,3335,550
1,1,1,574,3336,550
1,1,1,574,3338,550
1,1,1,542,3338,550
1,1,0,732,3344,550
1,1,0,995,3341,550
1,1,0,984,3342,550
1,1,0,979,3340,550
1,1,1,954,3335,550
1,1,1,507,3338,550
1,1,1,560,3351,550
1,1,1,569,3339,550
1,1,1,575,3341,550
1,1,1,568,3342,550
1,1,1,569,3344,550
1,1,1,547,3345,550
1,1,1,525,3347,550
1,1,1,515,3348,550
1,1,1,541,3349,550
1,1,1,542,3351,550
1,1,1,555,3353,550
1,1,1,564,3441,550
1,1,1,573,3352,550
1,1,1,573,3352,550
1,1,0,720,3359,550
1,1,0,990,3357,550
1,1,0,983,3355,550
1,1,0,981,3355,550
1,1,1,902,3350,550
1,1,1,530,3353,550
1,1,1,542,3355,550
1,1,1,556,3358,550
1,1,1,567,3446,550
1,1,1,577,3365,550
1,1,1,577,3358,550
1,1,1,574,3359,550
1,1,1,561,3361,550
1,1,1,537,3362,550
1,1,1,521,3364,550
1,1,1,519,3365,550
1,1,1,536,3365,550
1,1,1,548,3367,550
1,1,1,560,3370,550
1,1,1,575,3370,550
1,1,0,704,3374,550
1,1,0,997,3371,550
1,1,0,984,3369,550
1,1,0,980,3369,550
1,1,1,979,3370,550
1,1,1,552,3367,550
1,1,1,526,3369,550
1,1,1,542,3371,550
1,1,1,557,3374,550
1,1,1,576,3374,550
1,1,1,574,3372,550
1,1,1,578,3373,550
1,1,1,575,3375,550
1,1,1,560,3376,550
1,1,1,519,3379,550
1,1,1,520,3379,550
1,1,1,522,3379,550
1,1,1,535,3381,550
1,1,1,550,3383,550
1,1,1,572,3383,550
1,1,0,751,3388,550
1,1,0,993,3386,550
1,1,0,983,3384,550
1,1,0,978,3384,550
1,1,1,983,3383,550
1,1,1,569,3381,550
1,1,1,536,3384,550
1,1,1,523,3384,550
1,1,1,523,3387,550
1,1,1,554,3387,550
1,1,1,549,3390,550
1,1,1,562,3402,550
1,1,1,573,3390,550
1,1,1,575,3390,550
1,1,1,573,3391,550
1,1,1,571,3393,550
1,1,1,550,3396,550
1,1,1,537,3397,550
1,1,1,549,3398,550
1,1,1,574,3399,550
1,1,0,734,3403,550
1,1,0,989,3401,550
1,1,0,982,3399,550
1,1,0,980,3399,550
1,1,0,967,3399,550
1,1,0,979,3398,550
1,1,0,965,3398,550
1,1,0,973,3398,550
1,1,0,961,3399,550
1,1,0,967,3399,550
1,1,0,957,3398,550
1,1,0,966,3398,550
1,1,0,958,3399,550
1,1,0,963,3397,550
1,1,0,957,3396,550
1,1,0,962,3397,550
1,1,0,955,3397,550
1,1,0,965,3397,550
1,1,0,955,3398,550
1,1,1,879,3391,550
1,1,0,713,3400,550
1,1,0,982,3399,550
1,1,0,977,3398,550
1,1,0,981,3397,550
1,1,1,979,3393,550
1,1,1,512,3396,550
1,1,1,564,3483,550
1,1,1,576,3397,550
1,1,1,578,3398,550
1,1,1,555,3399,550
1,1,1,561,3401,550
1,1,1,536,3403,550
1,1,1,526,3404,550
1,1,1,524,3406,550
1,1,1,549,3406,550
1,1,1,550,3409,550
1,1,1,563,3420,550
1,1,1,571,3408,550
1,1,1,579,3409,550
1,1,1,577,3494,550
1,1,0,724,3416,550
1,1,0,994,3414,550
1,1,0,983,3414,550
1,1,0,983,3412,550
1,1,1,975,3409,550
1,1,1,510,3410,550
1,1,1,562,3423,550
1,1,1,572,3412,550
1,1,1,579,3414,550
1,1,1,571,3414,550
1,1,1,573,3416,550
1,1,1,552,3418,550
1,1,1,530,3420,550
1,1,1,518,3420,550
1,1,1,545,3420,550
1,1,1,545,3423,550
1,1,1,556,3424,550
1,1,1,567,3516,550
1,1,1,575,3424,550
1,1,1,577,3434,550
1,1,0,723,3430,550
1,1,0,994,3429,550
1,1,0,982,3427,550
1,1,0,981,3427,550
1,1,1,959,3423,550
1,1,1,526,3424,550
1,1,1,550,3427,550
1,1,1,563,3440,550
1,1,1,573,3427,550
1,1,1,580,3493,550
1,1,1,578,3430,550
1,1,1,573,3431,550
1,1,1,553,3433,550
1,1,1,531,3435,550
1,1,1,528,3435,550
1,1,1,531,3436,550
1,1,1,544,3437,550
1,1,1,556,3441,550
1,1,1,567,3525,550
1,1,1,575,3441,550
1,1,0,739,3446,550
1,1,0,996,3443,550
1,1,0,985,3442,550
1,1,0,979,3442,550
1,1,1,977,3441,550
1,1,1,572,3438,550
1,1,1,519,3441,550
1,1,1,522,3443,550
1,1,1,541,3444,550
1,1,1,566,3445,550
1,1,1,564,3458,550
1,1,1,574,3445,550
1,1,1,581,3447,550
1,1,1,579,3448,550
1,1,1,553,3448,550
1,1,1,550,3451,550
1,1,1,564,3465,550
1,1,1,551,3455,550
1,1,1,564,3465,550
1,1,1,576,3455,550
1,1,0,704,3460,550
1,1,0,989,3457,550
1,1,0,983,3457,550
1,1,0,980,3457,550
1,1,1,981,3455,550
1,1,1,558,3533,550
1,1,1,573,3455,550
1,1,1,551,3457,550
1,1,1,530,3457,550
1,1,1,533,3459,550
1,1,1,533,3461,550
1,1,1,547,3462,550
1,1,1,558,3464,550
1,1,1,569,3546,550
1,1,1,580,3469,550
1,1,1,580,3464,550
1,1,1,577,3466,550
1,1,1,564,3467,550
1,1,1,540,3468,550
1,1,1,524,3468,550
1,1,0,754,3475,550
1,1,0,989,3472,550
1,1,0,984,3471,550
1,1,0,980,3471,550
1,1,1,981,3470,550
1,1,1,543,3469,550
1,1,1,579,3469,550
1,1,1,578,3469,550
1,1,1,564,3472,550
1,1,1,524,3473,550
1,1,1,527,3476,550
1,1,1,526,3476,550
1,1,1,539,3477,550
1,1,1,555,3478,550
1,1,1,575,3480,550
1,1,1,574,3478,550
1,1,1,579,3481,550
1,1,1,580,3481,550
1,1,1,574,3482,550
1,1,1,550,3483,550
1,1,0,745,3488,550
1,1,0,990,3487,550
1,1,0,980,3487,550
1,1,0,983,3485,550
1,1,1,978,3481,550
1,1,1,531,3483,550
1,1,1,576,3483,550
1,1,1,582,3484,550
1,1,1,581,3487,550
1,1,1,535,3487,550
1,1,1,541,3488,550
1,1,1,528,3490,550
1,1,1,528,3491,550
1,1,1,540,3492,550
