PV,MV,BO,TP,MO,TP_O
1,1,1,539,1017,350
1,1,1,538,1018,350
1,1,1,535,1020,350
1,1,1,528,1020,350
1,1,1,533,1022,350
1,1,1,527,1038,350
1,1,1,529,1027,350
1,1,1,533,1027,350
1,1,1,536,1028,350
1,1,1,533,1030,350
1,1,1,534,1030,350
1,1,1,533,1032,350
1,1,1,526,1032,350
1,1,1,528,1071,350
1,1,1,527,1034,350
1,1,1,529,1038,350
1,1,1,532,1039,350
1,1,1,537,1040,350
1,1,1,538,1041,350
1,1,1,544,1040,350
1,1,1,519,1050,350
1,1,1,516,1061,350
1,1,1,515,1063,350
1,1,1,514,1064,350
1,1,1,519,1054,350
1,1,1,516,1067,350
1,1,1,514,1068,350
1,1,1,511,1053,350
1,1,1,516,1054,350
1,1,1,511,1054,350
1,1,1,514,1057,350
1,1,1,515,1058,350
1,1,1,516,1059,350
1,1,1,521,1061,350
1,1,1,517,1062,350
1,1,1,522,1064,350
1,1,1,521,1065,350
1,1,1,523,1066,350
1,1,1,521,1067,350
1,1,1,512,1071,350
1,1,1,508,1076,350
1,1,1,512,1073,350
1,1,1,515,1074,350
1,1,1,515,1075,350
1,1,1,501,1124,350
1,1,1,508,1077,350
1,1,1,503,1078,350
1,1,1,496,1079,350
1,1,1,495,1080,350
1,1,1,514,1082,350
1,1,1,502,1115,350
1,1,1,503,1105,350
1,1,1,510,1088,350
1,1,1,517,1088,350
1,1,1,496,1088,350
1,1,1,514,1090,350
1,1,1,509,1091,350
1,1,1,503,1092,350
1,1,1,495,1093,350
1,1,1,520,1094,350
1,1,1,490,1122,350
1,1,1,480,1097,350
1,1,1,487,1099,350
1,1,1,498,1101,350
1,1,1,503,1103,350
1,1,1,498,1125,350
1,1,1,489,1097,350
1,1,1,480,1105,350
1,1,1,489,1107,350
1,1,1,484,1109,350
1,1,1,515,1110,350
1,1,1,516,1112,350
1,1,1,517,1112,350
1,1,1,512,1114,350
1,1,1,485,1150,350
1,1,1,517,1117,350
1,1,1,517,1119,350
1,1,1,515,1120,350
1,1,1,515,1121,350
1,1,1,522,1121,350
1,1,1,522,1122,350
1,1,1,514,1125,350
1,1,1,520,1126,350
1,1,1,517,1127,350
1,1,1,526,1127,350
1,1,1,515,1130,350
1,1,1,517,1131,350
1,1,1,518,1132,350
1,1,1,517,1133,350
1,1,1,537,1133,350
1,1,1,498,1133,350
1,1,1,495,1135,350
1,1,1,495,1136,350
1,1,1,498,1137,350
1,1,1,509,1139,350
1,1,1,503,1159,350
1,1,1,510,1144,350
1,1,1,517,1144,350
1,1,1,517,1144,350
1,1,1,502,1187,350
1,1,1,504,1146,350
1,1,1,501,1147,350
1,1,1,497,1149,350
1,1,1,494,1149,350
1,1,1,512,1152,350
1,1,1,501,1196,350
1,1,1,506,1171,350
1,1,1,511,1157,350
1,1,1,517,1157,350
1,1,1,510,1158,350
1,1,1,491,1160,350
1,1,1,503,1161,350
1,1,1,505,1164,350
1,1,1,492,1209,350
1,1,1,474,1163,350
1,1,1,501,1165,350
1,1,1,495,1165,350
1,1,1,494,1167,350
1,1,1,499,1168,350
1,1,1,510,1170,350
1,1,1,509,1177,350
1,1,1,515,1173,350
1,1,1,513,1175,350
1,1,1,514,1175,350
1,1,1,499,1227,350
1,1,1,506,1177,350
1,1,1,503,1178,350
1,1,1,512,1179,350
1,1,1,509,1181,350
1,1,1,487,1216,350
1,1,1,520,1184,350
1,1,1,520,1185,350
1,1,1,521,1187,350
1,1,1,515,1200,350
1,1,1,517,1189,350
1,1,1,513,1195,350
1,1,1,514,1203,350
1,1,1,516,1204,350
1,1,1,513,1205,350
1,1,1,533,1193,350
1,1,1,504,1194,350
1,1,1,502,1196,350
1,1,1,496,1196,350
1,1,1,497,1197,350
1,1,1,513,1200,350
1,1,1,503,1241,350
1,1,1,505,1212,350
1,1,1,513,1204,350
1,1,1,514,1206,350
1,1,1,498,1204,350
1,1,1,509,1206,350
1,1,1,506,1208,350
1,1,1,503,1208,350
1,1,1,495,1210,350
1,1,1,519,1212,350
1,1,1,498,1212,350
1,1,1,500,1257,350
1,1,1,505,1231,350
1,1,1,513,1217,350
1,1,1,504,1217,350
1,1,1,497,1218,350
1,1,1,507,1220,350
1,1,1,500,1240,350
1,1,1,488,1221,350
1,1,1,481,1222,350
1,1,1,487,1224,350
1,1,1,499,1225,350
1,1,1,505,1227,350
1,1,1,499,1239,350
1,1,1,475,1228,350
1,1,1,496,1230,350
1,1,1,496,1231,350
1,1,1,498,1231,350
1,1,1,501,1273,350
1,1,1,497,1235,350
1,1,1,520,1236,350
1,1,1,516,1236,350
1,1,1,514,1238,350
1,1,1,515,1239,350
1,1,1,510,1239,350
1,1,1,514,1240,350
1,1,1,514,1242,350
1,1,1,516,1243,350
1,1,1,518,1244,350
1,1,1,511,1246,350
1,1,1,515,1246,350
1,1,1,515,1247,350
1,1,1,516,1249,350
1,1,1,517,1249,350
1,1,1,511,1250,350
1,1,1,512,1252,350
1,1,1,516,1253,350
1,1,1,516,1254,350
1,1,1,516,1255,350
1,1,1,515,1257,350
1,1,1,512,1259,350
1,1,1,516,1259,350
1,1,1,519,1260,350
1,1,1,515,1262,350
1,1,1,505,1280,350
1,1,1,499,1264,350
1,1,1,497,1264,350
1,1,1,497,1265,350
1,1,1,500,1266,350
1,1,1,507,1268,350
1,1,1,510,1273,350
1,1,1,513,1271,350
1,1,1,518,1272,350
1,1,1,515,1273,350
1,1,1,503,1313,350
1,1,1,503,1274,350
1,1,1,498,1275,350
1,1,1,498,1276,350
1,1,1,497,1277,350
1,1,1,498,1278,350
1,1,1,497,1315,350
1,1,1,488,1280,350
1,1,1,482,1282,350
1,1,1,492,1283,350
1,1,1,499,1284,350
1,1,1,507,1286,350
1,1,1,499,1316,350
1,1,1,488,1288,350
1,1,1,482,1289,350
1,1,1,480,1291,350
1,1,1,516,1292,350
1,1,1,518,1292,350
1,1,1,513,1295,350
1,1,1,513,1296,350
1,1,1,491,1296,350
1,1,1,515,1332,350
1,1,1,509,1339,350
1,1,1,513,1298,350
1,1,1,510,1301,350
1,1,0,569,1303,350
1,1,0,636,1300,350
1,1,0,634,1300,350
1,1,0,628,1299,350
1,1,1,630,1297,350
1,1,1,519,1332,350
1,1,1,525,1304,350
1,1,1,526,1305,350
1,1,1,532,1305,350
1,1,1,519,1307,350
1,1,1,540,1311,350
1,1,1,543,1308,350
1,1,1,549,1309,350
1,1,1,546,1310,350
1,1,1,551,1311,350
1,1,1,545,1312,350
1,1,1,551,1312,350
1,1,1,548,1313,350
1,1,1,543,1317,350
1,1,1,543,1343,350
1,1,1,551,1316,350
1,1,1,548,1317,350
1,1,1,542,1323,350
1,1,1,545,1320,350
1,1,1,550,1320,350
1,1,1,533,1322,350
1,1,1,539,1322,350
1,1,1,539,1323,350
1,1,1,543,1324,350
1,1,1,540,1326,350
1,1,1,529,1326,350
1,1,1,529,1362,350
1,1,1,531,1332,350
1,1,1,533,1331,350
1,1,1,529,1341,350
1,1,1,539,1331,350
1,1,1,544,1332,350
1,1,1,538,1333,350
1,1,1,533,1333,350
1,1,1,538,1335,350
1,1,1,529,1370,350
1,1,1,530,1341,350
1,1,1,532,1339,350
1,1,1,534,1339,350
1,1,1,544,1339,350
1,1,1,514,1340,350
1,1,1,513,1367,350
1,1,1,514,1342,350
1,1,1,514,1343,350
1,1,1,513,1399,350
1,1,1,513,1345,350
1,1,1,515,1346,350
1,1,1,512,1347,350
1,1,1,514,1348,350
1,1,1,513,1405,350
1,1,1,515,1350,350
1,1,1,514,1365,350
1,1,1,512,1353,350
1,1,1,515,1355,350
1,1,1,514,1398,350
1,1,1,514,1356,350
1,1,1,514,1357,350
1,1,1,512,1357,350
1,1,1,512,1358,350
1,1,1,528,1361,350
1,1,1,519,1362,350
1,1,1,513,1362,350
1,1,1,511,1363,350
1,1,1,502,1365,350
1,1,1,520,1367,350
1,1,1,497,1366,350
1,1,1,501,1367,350
1,1,1,503,1410,350
1,1,1,508,1381,350
1,1,1,500,1370,350
1,1,1,521,1374,350
1,1,1,516,1373,350
1,1,1,514,1374,350
1,1,1,510,1374,350
1,1,1,513,1377,350
1,1,1,498,1376,350
1,1,1,499,1377,350
1,1,1,498,1378,350
1,1,1,503,1421,350
1,1,1,498,1386,350
1,1,1,508,1382,350
1,1,1,505,1388,350
1,1,1,491,1383,350
1,1,1,484,1384,350
1,1,1,485,1385,350
1,1,1,502,1387,350
1,1,1,509,1389,350
1,1,1,501,1404,350
1,1,1,509,1392,350
1,1,1,470,1427,350
1,1,1,500,1392,350
1,1,1,506,1412,350
1,1,1,508,1405,350
1,1,1,517,1397,350
1,1,1,498,1397,350
1,1,1,516,1398,350
1,1,1,520,1399,350
1,1,1,512,1400,350
1,1,1,512,1401,350
1,1,1,512,1404,350
1,1,1,497,1403,350
1,1,1,498,1404,350
1,1,1,499,1403,350
1,1,1,504,1444,350
1,1,1,497,1411,350
1,1,1,510,1409,350
1,1,1,501,1414,350
1,1,1,489,1409,350
1,1,1,484,1411,350
1,1,1,480,1412,350
1,1,1,516,1413,350
1,1,1,510,1414,350
1,1,1,512,1415,350
1,1,1,503,1415,350
1,1,1,517,1418,350
1,1,1,499,1417,350
1,1,1,500,1418,350
1,1,1,503,1462,350
1,1,1,506,1432,350
1,1,1,497,1422,350
1,1,1,521,1424,350
1,1,1,513,1424,350
1,1,1,516,1425,350
1,1,1,508,1426,350
1,1,1,516,1430,350
1,1,1,497,1428,350
1,1,1,499,1428,350
1,1,1,499,1429,350
1,1,1,503,1473,350
1,1,1,496,1440,350
1,1,1,508,1434,350
1,1,1,504,1438,350
1,1,1,490,1434,350
1,1,1,484,1435,350
1,1,1,484,1437,350
1,1,1,501,1438,350
1,1,1,507,1440,350
1,1,1,501,1453,350
1,1,1,491,1440,350
1,1,1,452,1442,350
1,1,1,430,1487,350
1,1,1,430,1449,350
1,1,1,429,1490,350
1,1,1,432,1491,350
1,1,0,527,1450,350
1,1,0,642,1447,350
1,1,0,637,1447,350
1,1,0,637,1446,350
1,1,0,641,1445,350
1,1,1,633,1445,350
1,1,1,568,1447,350
1,1,1,575,1448,350
1,1,1,578,1448,350
1,1,1,574,1475,350
1,1,1,577,1450,350
1,1,1,577,1452,350
1,1,1,581,1451,350
1,1,1,572,1477,350
1,1,1,577,1454,350
1,1,1,565,1453,350
1,1,1,552,1455,350
1,1,0,586,1456,350
1,1,0,640,1455,350
1,1,0,635,1453,350
1,1,1,602,1452,350
1,1,1,552,1455,350
1,1,1,558,1480,350
1,1,1,559,1456,350
1,1,1,558,1458,350
1,1,1,560,1459,350
1,1,1,576,1460,350
1,1,1,576,1463,350
1,1,1,580,1460,350
1,1,1,579,1461,350
1,1,1,578,1462,350
1,1,1,579,1462,350
1,1,1,580,1463,350
1,1,1,580,1465,350
1,1,1,582,1463,350
1,1,1,582,1464,350
1,1,1,582,1467,350
1,1,1,583,1476,350
1,1,1,582,1466,350
1,1,1,582,1468,350
1,1,1,582,1493,350
1,1,1,585,1469,350
1,1,1,585,1470,350
1,1,1,588,1469,350
1,1,1,584,1489,350
1,1,1,589,1470,350
1,1,1,566,1471,350
1,1,0,599,1473,350
1,1,0,639,1471,350
1,1,0,641,1471,350
1,1,1,605,1470,350
1,1,1,570,1474,350
1,1,1,575,1473,350
1,1,1,575,1474,350
1,1,1,576,1477,350
1,1,1,578,1474,350
1,1,1,579,1476,350
1,1,1,580,1471,350
1,1,1,580,1477,350
1,1,1,581,1479,350
1,1,1,582,1506,350
1,1,1,581,1479,350
1,1,1,581,1481,350
1,1,1,581,1480,350
1,1,1,581,1481,350
1,1,1,581,1482,350
1,1,1,584,1482,350
1,1,0,607,1483,350
1,1,0,637,1481,350
1,1,0,634,1481,350
1,1,1,618,1480,350
1,1,1,588,1483,350
1,1,1,593,1482,350
1,1,1,592,1484,350
1,1,1,595,1485,350
1,1,1,598,1497,350
1,1,1,578,1486,350
1,1,1,579,1487,350
1,1,1,581,1486,350
1,1,1,582,1487,350
1,1,1,581,1490,350
1,1,1,582,1488,350
1,1,1,584,1489,350
1,1,1,584,1506,350
1,1,1,583,1490,350
1,1,1,582,1491,350
1,1,1,581,1509,350
1,1,0,609,1493,350
1,1,0,642,1491,350
1,1,0,637,1491,350
1,1,1,617,1498,350
1,1,1,590,1492,350
1,1,1,592,1493,350
1,1,1,594,1493,350
1,1,1,594,1493,350
1,1,1,595,1494,350
1,1,1,596,1494,350
1,1,1,597,1494,350
1,1,1,597,1495,350
1,1,1,599,1496,350
1,1,1,600,1497,350
1,1,1,583,1497,350
1,1,1,583,1499,350
1,1,1,586,1498,350
1,1,1,585,1499,350
1,1,1,584,1500,350
1,1,1,583,1500,350
1,1,1,585,1501,350
1,1,1,590,1502,350
1,1,1,587,1502,350
1,1,1,587,1503,350
1,1,1,589,1505,350
1,1,1,587,1503,350
1,1,1,587,1504,350
1,1,1,586,1506,350
1,1,1,588,1519,350
1,1,1,586,1506,350
1,1,1,587,1507,350
1,1,1,589,1507,350
1,1,1,588,1508,350
1,1,1,585,1507,350
1,1,1,574,1509,350
1,1,1,574,1510,350
1,1,1,570,1511,350
1,1,1,572,1521,350
1,1,1,574,1514,350
1,1,1,573,1514,350
1,1,1,570,1515,350
1,1,1,575,1514,350
1,1,1,572,1515,350
1,1,1,573,1535,350
1,1,1,572,1527,350
1,1,1,574,1518,350
1,1,1,573,1519,350
1,1,1,570,1521,350
1,1,1,574,1520,350
1,1,1,572,1521,350
1,1,1,571,1522,350
1,1,1,574,1532,350
1,1,1,573,1522,350
1,1,1,567,1523,350
1,1,1,557,1525,350
1,1,1,560,1526,350
1,1,1,554,1526,350
1,1,1,555,1543,350
1,1,1,557,1528,350
1,1,1,553,1531,350
1,1,1,559,1530,350
1,1,1,563,1531,350
1,1,1,554,1532,350
1,1,1,554,1535,350
1,1,0,597,1535,350
1,1,0,646,1532,350
1,1,0,644,1533,350
1,1,0,635,1532,350
1,1,0,635,1531,350
1,1,0,631,1532,350
1,1,0,633,1531,350
1,1,0,628,1531,350
1,1,1,619,1530,350
1,1,1,557,1532,350
1,1,1,557,1534,350
1,1,1,562,1552,350
1,1,1,562,1535,350
1,1,1,562,1539,350
1,1,1,561,1539,350
1,1,1,565,1537,350
1,1,1,565,1538,350
1,1,1,562,1540,350
1,1,1,573,1541,350
1,1,1,546,1569,350
1,1,1,546,1543,350
1,1,1,551,1542,350
1,1,1,555,1542,350
1,1,1,557,1544,350
1,1,1,549,1546,350
1,1,1,556,1546,350
1,1,1,554,1546,350
1,1,1,549,1575,350
1,1,1,552,1548,350
1,1,1,551,1549,350
1,1,1,556,1550,350
1,1,1,551,1578,350
1,1,1,549,1553,350
1,1,1,551,1557,350
1,1,1,559,1553,350
1,1,1,549,1580,350
1,1,0,596,1555,350
1,1,0,641,1554,350
1,1,0,643,1553,350
1,1,1,615,1551,350
1,1,1,557,1553,350
1,1,1,560,1557,350
1,1,1,563,1556,350
1,1,1,563,1557,350
1,1,1,562,1557,350
1,1,1,545,1559,350
1,1,1,552,1558,350
1,1,1,555,1560,350
1,1,1,546,1588,350
1,1,1,555,1560,350
1,1,1,550,1563,350
1,1,1,558,1564,350
1,1,1,545,1593,350
1,1,1,549,1566,350
1,1,1,550,1572,350
1,1,1,559,1565,350
1,1,1,550,1576,350
1,1,1,550,1568,350
1,1,1,551,1568,350
1,1,1,547,1569,350
1,1,1,549,1599,350
1,1,1,551,1571,350
1,1,1,555,1571,350
1,1,1,557,1571,350
1,1,1,562,1576,350
1,1,1,544,1573,350
1,1,0,580,1575,350
1,1,0,641,1573,350
1,1,0,638,1572,350
1,1,1,608,1572,350
1,1,1,526,1572,350
1,1,1,524,1608,350
1,1,1,527,1580,350
1,1,1,534,1578,350
1,1,1,533,1582,350
1,1,1,542,1579,350
1,1,1,544,1579,350
1,1,1,543,1581,350
1,1,1,533,1581,350
1,1,1,540,1582,350
1,1,1,530,1616,350
1,1,1,532,1588,350
1,1,1,533,1586,350
1,1,1,538,1586,350
1,1,1,545,1586,350
1,1,1,514,1586,350
1,1,1,517,1605,350
1,1,1,516,1588,350
1,1,1,515,1590,350
1,1,1,518,1646,350
1,1,1,515,1591,350
1,1,1,517,1592,350
1,1,1,515,1593,350
1,1,1,529,1594,350
1,1,1,528,1596,350
1,1,1,531,1596,350
1,1,1,528,1597,350
1,1,1,533,1598,350
1,1,1,531,1599,350
1,1,1,534,1600,350
1,1,1,534,1601,350
1,1,1,534,1602,350
1,1,1,534,1603,350
1,1,1,535,1604,350
1,1,1,521,1606,350
1,1,1,450,1606,350
1,1,1,456,1607,350
1,1,1,450,1608,350
1,1,1,454,1610,350
1,1,1,384,1608,350
1,1,1,463,1654,350
1,1,1,465,1618,350
1,1,1,465,1615,350
1,1,1,469,1615,350
1,1,1,466,1618,350
1,1,1,474,1616,350
1,1,1,466,1617,350
1,1,1,466,1618,350
1,1,1,461,1619,350
1,1,1,459,1620,350
1,1,1,498,1622,350
1,1,1,493,1621,350
1,1,1,489,1626,350
1,1,1,493,1625,350
1,1,1,463,1626,350
1,1,1,526,1627,350
1,1,1,525,1628,350
1,1,1,524,1653,350
1,1,1,525,1628,350
1,1,1,520,1633,350
1,1,1,522,1634,350
1,1,1,525,1631,350
1,1,1,525,1633,350
1,1,1,527,1635,350
1,1,1,525,1634,350
1,1,1,530,1635,350
1,1,1,524,1637,350
1,1,1,523,1640,350
1,1,1,526,1638,350
1,1,1,525,1639,350
1,1,1,524,1640,350
1,1,1,527,1670,350
1,1,1,529,1641,350
1,1,1,525,1643,350
1,1,1,541,1643,350
1,1,1,492,1649,350
1,1,1,496,1645,350
1,1,1,499,1646,350
1,1,1,497,1647,350
1,1,1,502,1648,350
1,1,1,494,1650,350
1,1,1,501,1651,350
1,1,1,495,1651,350
1,1,1,495,1657,350
1,1,1,492,1700,350
1,1,1,499,1654,350
1,1,1,494,1667,350
1,1,1,494,1661,350
1,1,1,496,1658,350
1,1,1,493,1658,350
1,1,1,495,1659,350
1,1,1,494,1664,350
1,1,1,495,1662,350
1,1,1,500,1661,350
1,1,1,517,1697,350
1,1,1,476,1664,350
1,1,1,472,1664,350
1,1,1,469,1665,350
1,1,1,466,1666,350
1,1,1,470,1671,350
1,1,1,502,1669,350
1,1,1,496,1669,350
1,1,1,496,1675,350
1,1,1,497,1672,350
1,1,1,495,1674,350
1,1,1,497,1672,350
1,1,1,495,1676,350
1,1,1,496,1676,350
1,1,1,503,1676,350
1,1,1,499,1678,350
1,1,1,495,1682,350
1,1,1,498,1680,350
1,1,1,503,1680,350
1,1,1,498,1681,350
1,1,1,503,1682,350
1,1,1,497,1684,350
1,1,1,504,1684,350
1,1,1,498,1684,350
1,1,1,497,1690,350
1,1,1,500,1686,350
1,1,1,469,1691,350
1,1,1,473,1689,350
1,1,1,475,1691,350
1,1,1,472,1691,350
1,1,1,476,1694,350
1,1,1,507,1692,350
1,1,1,495,1747,350
1,1,1,497,1698,350
1,1,1,497,1696,350
1,1,1,445,1699,350
1,1,1,534,1720,350
1,1,1,532,1699,350
1,1,1,530,1699,350
1,1,1,529,1703,350
1,1,1,531,1700,350
1,1,1,529,1702,350
1,1,1,532,1703,350
1,1,1,536,1733,350
1,1,1,534,1704,350
1,1,1,532,1707,350
1,1,1,534,1709,350
1,1,1,538,1706,350
1,1,1,534,1708,350
1,1,1,531,1708,350
1,1,1,533,1709,350
1,1,1,534,1710,350
1,1,1,534,1711,350
1,1,1,531,1714,350
1,1,1,535,1711,350
1,1,1,535,1712,350
1,1,1,505,1714,350
1,1,1,503,1714,350
1,1,1,500,1720,350
1,1,1,502,1718,350
1,1,1,500,1718,350
1,1,1,503,1718,350
1,1,1,501,1721,350
1,1,1,502,1721,350
1,1,1,506,1720,350
1,1,1,504,1723,350
1,1,1,501,1727,350
1,1,1,502,1725,350
1,1,1,507,1725,350
1,1,1,505,1725,350
1,1,1,507,1726,350
1,1,1,502,1727,350
1,1,1,508,1728,350
1,1,1,505,1729,350
1,1,1,502,1734,350
1,1,1,503,1731,350
1,1,1,473,1738,350
1,1,1,477,1734,350
1,1,1,478,1735,350
1,1,1,481,1736,350
1,1,1,477,1737,350
1,1,1,481,1737,350
1,1,1,473,1738,350
1,1,1,472,1739,350
1,1,1,474,1778,350
1,1,1,475,1740,350
1,1,1,476,1743,350
1,1,1,479,1744,350
1,1,1,485,1744,350
1,1,1,482,1745,350
1,1,1,420,1745,350
1,1,1,506,1747,350
1,1,1,509,1747,350
1,1,1,500,1782,350
1,1,1,502,1751,350
1,1,1,487,1750,350
1,1,1,537,1751,350
1,1,1,536,1763,350
1,1,1,537,1753,350
1,1,1,539,1753,350
1,1,1,539,1753,350
1,1,1,541,1754,350
1,1,1,538,1755,350
1,1,1,539,1757,350
1,1,1,535,1767,350
1,1,1,540,1759,350
1,1,1,541,1759,350
1,1,1,534,1761,350
1,1,1,545,1760,350
1,1,1,539,1761,350
1,1,1,540,1782,350
1,1,1,537,1772,350
1,1,1,540,1763,350
1,1,1,539,1764,350
1,1,1,539,1766,350
1,1,1,547,1767,350
1,1,1,505,1765,350
1,1,1,505,1767,350
1,1,1,508,1767,350
1,1,1,513,1768,350
1,1,1,509,1769,350
1,1,1,504,1771,350
1,1,1,510,1771,350
1,1,1,513,1772,350
1,1,1,505,1772,350
1,1,1,510,1773,350
1,1,1,508,1775,350
1,1,1,514,1775,350
1,1,1,505,1775,350
1,1,1,506,1794,350
1,1,1,509,1778,350
1,1,1,505,1780,350
1,1,1,509,1780,350
1,1,1,514,1781,350
1,1,1,505,1780,350
1,1,1,510,1783,350
1,1,0,543,1784,350
1,1,0,639,1783,350
1,1,0,636,1782,350
1,1,0,630,1782,350
1,1,1,631,1780,350
1,1,1,526,1783,350
1,1,1,535,1784,350
1,1,1,538,1785,350
1,1,1,541,1784,350
1,1,1,540,1786,350
1,1,1,535,1786,350
1,1,1,530,1787,350
1,1,1,528,1820,350
1,1,1,531,1792,350
1,1,1,531,1826,350
1,1,1,536,1791,350
1,1,1,541,1791,350
1,1,1,545,1793,350
1,1,1,539,1793,350
1,1,1,543,1793,350
1,1,1,532,1794,350
1,1,1,531,1825,350
1,1,1,533,1799,350
1,1,1,537,1798,350
1,1,1,537,1796,350
1,1,1,483,1798,350
1,1,1,490,1799,350
1,1,1,490,1800,350
1,1,1,486,1801,350
1,1,1,488,1802,350
1,1,1,479,1802,350
1,1,1,479,1842,350
1,1,1,480,1810,350
1,1,1,481,1807,350
1,1,1,479,1811,350
1,1,1,488,1807,350
1,1,1,488,1808,350
1,1,1,487,1810,350
1,1,1,483,1810,350
1,1,1,490,1811,350
1,1,1,478,1850,350
1,1,1,480,1817,350
1,1,1,482,1814,350
1,1,1,486,1815,350
1,1,1,481,1817,350
1,1,1,490,1817,350
1,1,1,483,1817,350
1,1,1,481,1818,350
1,1,1,478,1819,350
1,1,1,487,1822,350
1,1,1,513,1820,350
1,1,1,510,1821,350
1,1,1,508,1825,350
1,1,1,512,1824,350
1,1,1,509,1825,350
1,1,1,510,1824,350
1,1,1,508,1827,350
1,1,1,510,1828,350
1,1,1,516,1828,350
1,1,1,529,1861,350
1,1,1,491,1829,350
1,1,1,489,1830,350
1,1,1,484,1831,350
1,1,1,479,1831,350
1,1,1,483,1833,350
1,1,1,483,1836,350
1,1,1,489,1835,350
1,1,1,487,1836,350
1,1,1,490,1837,350
1,1,1,433,1836,350
1,1,1,512,1838,350
1,1,1,514,1839,350
1,1,1,520,1840,350
1,1,1,510,1873,350
1,1,1,512,1841,350
1,1,1,513,1842,350
1,1,1,514,1843,350
1,1,1,508,1875,350
1,1,1,510,1846,350
1,1,1,509,1849,350
1,1,1,516,1845,350
1,1,1,510,1877,350
1,1,1,512,1849,350
1,1,1,517,1848,350
1,1,1,526,1848,350
1,1,1,493,1851,350
1,1,1,492,1851,350
1,1,1,490,1852,350
1,1,1,486,1852,350
1,1,1,491,1854,350
1,1,1,483,1894,350
1,1,1,483,1860,350
1,1,1,486,1857,350
1,1,1,490,1857,350
1,1,1,406,1857,350
1,1,1,518,1859,350
1,1,1,509,1910,350
1,1,1,511,1863,350
1,1,1,514,1862,350
1,1,1,515,1863,350
1,1,1,513,1865,350
1,1,1,517,1865,350
1,1,1,520,1865,350
1,1,1,511,1898,350
1,1,1,515,1866,350
1,1,1,519,1868,350
1,1,1,516,1868,350
1,1,1,511,1901,350
1,1,1,514,1871,350
1,1,1,518,1870,350
1,1,1,486,1872,350
1,1,1,489,1873,350
1,1,1,494,1874,350
1,1,1,494,1874,350
1,1,1,494,1874,350
1,1,1,487,1875,350
1,1,1,484,1889,350
1,1,1,485,1915,350
1,1,1,486,1883,350
1,1,1,484,1916,350
1,1,1,490,1881,350
1,1,1,493,1881,350
1,1,1,495,1882,350
1,1,1,492,1883,350
1,1,1,496,1884,350
1,1,1,485,1884,350
1,1,1,483,1899,350
1,1,1,486,1889,350
1,1,1,487,1888,350
1,1,1,503,1887,350
1,1,1,458,1888,350
1,1,1,461,1889,350
1,1,1,459,1890,350
1,1,1,459,1891,350
1,1,1,441,1893,350
1,1,1,496,1893,350
1,1,1,493,1894,350
1,1,1,492,1895,350
1,1,1,487,1895,350
1,1,1,421,1899,350
1,1,1,520,1897,350
1,1,1,518,1898,350
1,1,1,513,1901,350
1,1,1,515,1900,350
1,1,1,485,1899,350
1,1,1,535,1901,350
1,1,1,535,1902,350
1,1,1,536,1929,350
1,1,1,538,1903,350
1,1,1,532,1905,350
1,1,1,535,1908,350
1,1,1,536,1905,350
1,1,1,533,1905,350
1,1,1,536,1908,350
1,1,1,536,1908,350
1,1,1,537,1907,350
1,1,1,539,1908,350
1,1,1,534,1912,350
1,1,1,543,1910,350
1,1,1,536,1912,350
1,1,1,537,1912,350
1,1,1,542,1938,350
1,1,1,540,1913,350
1,1,1,537,1914,350
1,1,1,547,1914,350
1,1,1,518,1918,350
1,1,1,522,1916,350
1,1,1,524,1916,350
1,1,1,521,1917,350
1,1,1,525,1918,350
1,1,1,521,1921,350
1,1,1,525,1919,350
1,1,1,522,1921,350
1,1,1,520,1926,350
1,1,1,519,1958,350
1,1,1,525,1924,350
1,1,1,518,1938,350
1,1,1,518,1927,350
1,1,1,519,1925,350
1,1,1,518,1928,350
1,1,1,521,1926,350
1,1,1,519,1931,350
1,1,1,522,1929,350
1,1,1,525,1930,350
1,1,1,537,1961,350
1,1,1,499,1931,350
1,1,1,494,1931,350
1,1,1,493,1932,350
1,1,1,488,1932,350
1,1,1,495,1934,350
1,1,1,490,1939,350
1,1,1,494,1937,350
1,1,1,497,1937,350
1,1,1,493,1937,350
1,1,1,492,1938,350
1,1,1,491,1943,350
1,1,1,495,1940,350
1,1,1,495,1941,350
1,1,1,499,1941,350
1,1,1,497,1943,350
1,1,1,490,1978,350
1,1,1,489,1949,350
1,1,1,493,1946,350
1,1,1,496,1946,350
1,1,1,512,1946,350
1,1,1,464,1947,350
1,1,1,466,1966,350
1,1,1,464,1948,350
1,1,1,464,1948,350
1,1,1,465,1950,350
1,1,1,466,1951,350
1,1,1,465,1951,350
1,1,1,465,1953,350
1,1,1,465,1953,350
1,1,1,439,1955,350
1,1,1,501,1956,350
1,1,1,494,1956,350
1,1,1,491,1957,350
1,1,1,491,1958,350
1,1,1,497,1961,350
1,1,1,526,1959,350
1,1,1,521,1960,350
1,1,1,518,1963,350
1,1,1,519,1962,350
1,1,1,517,1963,350
1,1,1,523,1963,350
1,1,1,518,1964,350
1,1,1,519,1964,350
1,1,1,529,1965,350
1,1,1,523,1965,350
1,1,1,521,1969,350
1,1,1,522,1968,350
1,1,1,529,1968,350
1,1,1,527,1968,350
1,1,1,527,1969,350
1,1,1,523,1969,350
1,1,1,533,1971,350
1,1,1,524,1971,350
1,1,1,521,1974,350
1,1,1,524,1972,350
1,1,1,494,1977,350
