PV,MV,BO,TP,TP_O
1,1,1,491,550
1,1,1,519,550
1,1,1,530,550
1,1,1,486,550
1,1,1,538,550
1,1,1,512,550
1,1,1,491,550
1,1,1,529,550
1,1,0,657,550
1,1,0,867,550
1,1,0,848,550
1,1,0,841,550
1,1,1,841,550
1,1,1,519,550
1,1,1,503,550
1,1,1,534,550
1,1,1,497,550
1,1,1,486,550
1,1,1,535,550
1,1,1,500,550
1,1,1,507,550
1,1,1,533,550
1,1,1,514,550
1,1,1,508,550
1,1,1,535,550
1,1,1,498,550
1,1,1,511,550
1,1,1,535,550
1,1,0,687,550
1,1,0,871,550
1,1,0,850,550
1,1,0,841,550
1,1,1,817,550
1,1,1,514,550
1,1,1,484,550
1,1,1,518,550
1,1,1,530,550
1,1,1,507,550
1,1,1,520,550
1,1,1,534,550
1,1,1,492,550
1,1,1,520,550
1,1,1,537,550
1,1,1,491,550
1,1,1,520,550
1,1,1,531,550
1,1,1,488,550
1,1,1,493,550
1,1,0,667,550
1,1,0,873,550
1,1,0,851,550
1,1,0,840,550
1,1,1,837,550
1,1,1,515,550
1,1,1,521,550
1,1,1,481,550
1,1,1,533,550
1,1,1,537,550
1,1,1,486,550
1,1,1,530,550
1,1,1,529,550
1,1,1,486,550
1,1,1,503,550
1,1,1,528,550
1,1,1,483,550
1,1,1,531,550
1,1,1,526,550
1,1,1,502,550
1,1,0,661,550
1,1,0,871,550
1,1,0,851,550
1,1,0,842,550
1,1,1,841,550
1,1,1,461,550
1,1,1,529,550
1,1,1,523,550
1,1,1,480,550
1,1,1,517,550
1,1,1,525,550
1,1,1,481,550
1,1,1,536,550
1,1,1,525,550
1,1,1,495,550
1,1,1,536,550
1,1,1,524,550
1,1,1,478,550
1,1,1,539,550
1,1,1,533,550
1,1,0,683,550
1,1,0,873,550
1,1,0,849,550
1,1,0,842,550
1,1,1,811,550
1,1,1,512,550
1,1,1,478,550
1,1,1,530,550
1,1,1,526,550
1,1,1,502,550
1,1,1,532,550
1,1,1,529,550
1,1,1,482,550
1,1,1,533,550
1,1,1,537,550
1,1,1,484,550
1,1,1,531,550
1,1,1,529,550
1,1,1,482,550
1,1,1,504,550
1,1,0,654,550
1,1,0,868,550
1,1,0,845,550
1,1,0,841,550
1,1,1,842,550
1,1,1,490,550
1,1,1,481,550
1,1,0,672,550
1,1,0,867,550
1,1,0,850,550
1,1,0,832,550
1,1,0,833,550
1,1,0,823,550
1,1,0,831,550
1,1,0,827,550
1,1,0,825,550
1,1,0,820,550
1,1,0,831,550
1,1,0,821,550
1,1,1,822,550
1,1,0,649,550
1,1,0,856,550
1,1,0,839,550
1,1,0,835,550
1,1,1,834,550
1,1,1,518,550
1,1,1,498,550
1,1,1,496,550
1,1,1,537,550
1,1,1,520,550
1,1,1,498,550
1,1,1,538,550
1,1,1,506,550
1,1,1,496,550
1,1,1,537,550
1,1,1,507,550
1,1,1,498,550
1,1,1,539,550
1,1,1,501,550
1,1,1,496,550
1,1,0,677,550
1,1,0,869,550
1,1,0,850,550
1,1,0,841,550
1,1,1,840,550
1,1,1,478,550
1,1,1,531,550
1,1,1,503,550
1,1,1,502,550
1,1,1,537,550
1,1,1,507,550
1,1,1,499,550
1,1,1,539,550
1,1,1,507,550
1,1,1,484,550
1,1,1,540,550
1,1,1,507,550
1,1,1,497,550
1,1,1,538,550
1,1,1,520,550
1,1,0,676,550
1,1,0,871,550
1,1,0,850,550
1,1,0,842,550
1,1,1,841,550
1,1,1,476,550
1,1,1,514,550
1,1,1,533,550
1,1,1,491,550
1,1,1,494,550
1,1,1,535,550
1,1,1,493,550
1,1,1,522,550
1,1,1,534,550
1,1,1,510,550
1,1,1,522,550
1,1,1,534,550
1,1,1,492,550
1,1,1,529,550
1,1,1,538,550
1,1,0,687,550
1,1,0,873,550
1,1,0,851,550
1,1,0,843,550
1,1,1,817,550
1,1,1,517,550
1,1,1,487,550
1,1,1,520,550
1,1,1,533,550
1,1,1,510,550
1,1,1,523,550
1,1,1,537,550
1,1,1,494,550
1,1,1,523,550
1,1,1,541,550
1,1,1,495,550
1,1,1,522,550
1,1,1,535,550
1,1,1,490,550
1,1,1,495,550
1,1,0,657,550
1,1,0,868,550
1,1,0,846,550
1,1,0,844,550
1,1,1,840,550
1,1,1,491,550
1,1,1,483,550
1,1,1,534,550
1,1,1,530,550
1,1,1,503,550
1,1,1,535,550
1,1,1,532,550
1,1,1,485,550
1,1,1,535,550
1,1,1,538,550
1,1,1,488,550
1,1,1,533,550
1,1,1,530,550
1,1,1,481,550
1,1,1,505,550
1,1,0,674,550
1,1,0,873,550
1,1,0,851,550
1,1,0,843,550
1,1,1,839,550
1,1,1,522,550
1,1,1,520,550
1,1,1,477,550
1,1,1,539,550
1,1,1,538,550
1,1,1,481,550
1,1,1,539,550
1,1,1,526,550
1,1,1,482,550
1,1,1,517,550
1,1,1,527,550
1,1,1,483,550
1,1,1,538,550
1,1,1,525,550
1,1,1,496,550
1,1,0,659,550
1,1,0,873,550
1,1,0,848,550
1,1,0,841,550
1,1,1,841,550
1,1,1,469,550
1,1,1,528,550
1,1,1,528,550
1,1,1,482,550
1,1,1,507,550
1,1,1,531,550
1,1,1,488,550
1,1,1,536,550
1,1,1,531,550
1,1,1,503,550
1,1,1,534,550
1,1,1,531,550
1,1,1,486,550
1,1,1,537,550
1,1,1,539,550
1,1,0,687,550
1,1,0,875,550
1,1,0,850,550
1,1,0,843,550
1,1,1,816,550
1,1,1,518,550
1,1,1,489,550
1,1,1,521,550
1,1,1,533,550
1,1,1,511,550
1,1,1,525,550
1,1,1,536,550
1,1,1,495,550
1,1,1,524,550
1,1,1,543,550
1,1,1,493,550
1,1,1,524,550
1,1,1,537,550
1,1,1,489,550
1,1,1,494,550
1,1,0,669,550
1,1,0,874,550
1,1,0,850,550
1,1,0,842,550
1,1,1,842,550
1,1,1,493,550
1,1,1,533,550
1,1,1,501,550
1,1,1,518,550
1,1,1,544,550
1,1,1,501,550
1,1,1,514,550
1,1,1,541,550
1,1,1,503,550
1,1,1,487,550
1,1,1,540,550
1,1,1,503,550
1,1,1,513,550
1,1,1,538,550
1,1,1,517,550
1,1,0,687,550
1,1,0,870,550
1,1,0,848,550
1,1,0,842,550
1,1,1,842,550
1,1,1,486,550
1,1,1,527,550
1,1,1,486,550
1,1,1,538,550
1,1,1,542,550
1,1,1,487,550
1,1,1,536,550
1,1,1,534,550
1,1,1,489,550
1,1,1,505,550
1,1,1,534,550
1,1,1,489,550
1,1,1,535,550
1,1,1,531,550
1,1,1,505,550
1,1,0,664,550
1,1,0,874,550
1,1,0,852,550
1,1,0,844,550
1,1,1,842,550
1,1,1,471,550
1,1,1,529,550
1,1,1,530,550
1,1,1,484,550
1,1,1,508,550
1,1,1,534,550
1,1,1,489,550
1,1,1,536,550
1,1,1,533,550
1,1,1,506,550
1,1,1,536,550
1,1,1,532,550
1,1,1,489,550
1,1,1,539,550
1,1,1,540,550
1,1,0,688,550
1,1,0,873,550
1,1,0,852,550
1,1,0,843,550
1,1,1,812,550
1,1,1,517,550
1,1,1,482,550
1,1,1,535,550
1,1,1,530,550
1,1,1,507,550
1,1,1,538,550
1,1,1,533,550
1,1,1,486,550
1,1,1,537,550
1,1,1,542,550
1,1,1,489,550
1,1,1,537,550
1,1,1,534,550
1,1,1,483,550
1,1,1,507,550
1,1,0,676,550
1,1,0,874,550
1,1,0,852,550
1,1,0,843,550
1,1,1,843,550
1,1,1,507,550
1,1,1,532,550
1,1,1,493,550
1,1,1,533,550
1,1,1,544,550
1,1,1,496,550
1,1,1,527,550
1,1,1,537,550
1,1,1,494,550
1,1,1,498,550
1,1,1,537,550
1,1,1,495,550
1,1,1,525,550
1,1,1,537,550
1,1,1,512,550
1,1,0,669,550
1,1,0,875,550
1,1,0,851,550
1,1,0,845,550
1,1,1,841,550
1,1,1,485,550
1,1,1,509,550
1,1,1,538,550
1,1,1,500,550
1,1,1,491,550
1,1,1,541,550
1,1,1,502,550
1,1,1,514,550
1,1,1,540,550
1,1,1,519,550
1,1,1,513,550
1,1,1,541,550
1,1,1,504,550
1,1,1,525,550
1,1,1,545,550
1,1,0,678,550
1,1,0,870,550
1,1,0,849,550
1,1,0,842,550
1,1,1,830,550
1,1,1,527,550
1,1,1,510,550
1,1,0,651,550
1,1,0,868,550
1,1,0,848,550
1,1,0,833,550
1,1,0,835,550
1,1,0,830,550
1,1,0,834,550
1,1,0,822,550
1,1,0,826,550
1,1,0,826,550
1,1,0,828,550
1,1,0,819,550
1,1,1,826,550
1,1,0,636,550
1,1,0,848,550
1,1,0,840,550
1,1,0,836,550
1,1,1,838,550
1,1,1,493,550
1,1,1,495,550
1,1,1,539,550
1,1,1,506,550
1,1,1,486,550
1,1,1,543,550
1,1,1,509,550
1,1,1,503,550
1,1,1,542,550
1,1,1,511,550
1,1,1,543,550
1,1,1,529,550
1,1,1,482,550
1,1,1,542,550
1,1,1,537,550
1,1,0,685,550
1,1,0,875,550
1,1,0,851,550
1,1,0,843,550
1,1,1,840,550
1,1,1,524,550
1,1,1,512,550
1,1,1,492,550
1,1,1,544,550
1,1,1,531,550
1,1,1,496,550
1,1,1,546,550
1,1,1,517,550
1,1,1,497,550
1,1,1,537,550
1,1,1,517,550
1,1,1,493,550
1,1,1,543,550
1,1,1,513,550
1,1,1,493,550
1,1,0,676,550
1,1,0,874,550
1,1,0,851,550
1,1,0,842,550
1,1,1,843,550
1,1,1,482,550
1,1,1,536,550
1,1,1,510,550
1,1,1,506,550
1,1,1,543,550
1,1,1,511,550
1,1,1,502,550
1,1,1,544,550
1,1,1,513,550
1,1,1,489,550
1,1,1,543,550
1,1,1,510,550
1,1,1,502,550
1,1,1,544,550
1,1,1,512,550
1,1,0,658,550
1,1,0,876,550
1,1,0,849,550
1,1,0,846,550
1,1,1,784,550
1,1,1,498,550
1,1,1,487,550
1,1,1,544,550
1,1,1,515,550
1,1,1,484,550
1,1,1,545,550
1,1,1,518,550
1,1,1,497,550
1,1,1,546,550
1,1,1,532,550
1,1,1,496,550
1,1,1,545,550
1,1,1,518,550
1,1,1,498,550
1,1,1,544,550
1,1,0,664,550
1,1,0,869,550
1,1,0,849,550
1,1,0,842,550
1,1,1,845,550
1,1,1,525,550
1,1,1,491,550
1,1,1,545,550
1,1,1,514,550
1,1,1,484,550
1,1,1,546,550
1,1,1,521,550
1,1,1,494,550
1,1,1,546,550
1,1,1,532,550
1,1,1,496,550
1,1,1,546,550
1,1,1,518,550
1,1,1,498,550
1,1,1,547,550
1,1,0,690,550
1,1,0,876,550
1,1,0,852,550
1,1,0,844,550
1,1,1,845,550
1,1,1,527,550
1,1,1,517,550
1,1,1,487,550
1,1,1,547,550
1,1,1,537,550
1,1,1,488,550
1,1,1,547,550
1,1,1,525,550
1,1,1,490,550
1,1,1,539,550
1,1,1,525,550
1,1,1,489,550
1,1,1,545,550
1,1,1,523,550
1,1,1,487,550
1,1,0,673,550
1,1,0,873,550
1,1,0,853,550
1,1,0,844,550
1,1,1,845,550
1,1,1,466,550
1,1,1,536,550
1,1,1,528,550
1,1,1,488,550
1,1,1,522,550
1,1,1,533,550
1,1,1,486,550
1,1,1,545,550
1,1,1,531,550
1,1,1,501,550
1,1,1,544,550
1,1,1,531,550
1,1,1,486,550
1,1,1,545,550
1,1,1,533,550
1,1,0,675,550
1,1,0,874,550
1,1,0,852,550
1,1,0,844,550
1,1,1,830,550
1,1,1,516,550
1,1,1,482,550
1,1,1,537,550
1,1,1,533,550
1,1,1,507,550
1,1,1,541,550
1,1,1,537,550
1,1,1,492,550
1,1,1,540,550
1,1,1,544,550
1,1,1,490,550
1,1,1,540,550
1,1,1,536,550
1,1,1,487,550
1,1,1,539,550
1,1,0,691,550
1,1,0,875,550
1,1,0,852,550
1,1,0,845,550
1,1,1,843,550
1,1,1,509,550
1,1,1,532,550
1,1,1,497,550
1,1,1,536,550
1,1,1,547,550
1,1,1,501,550
1,1,1,529,550
1,1,1,541,550
1,1,1,500,550
1,1,1,503,550
1,1,1,539,550
1,1,1,497,550
1,1,1,530,550
1,1,1,538,550
1,1,1,497,550
1,1,0,690,550
1,1,0,868,550
1,1,0,851,550
1,1,0,844,550
1,1,1,822,550
1,1,1,497,550
1,1,1,538,550
1,1,1,498,550
1,1,1,538,550
1,1,1,547,550
1,1,1,498,550
1,1,1,531,550
1,1,1,542,550
1,1,1,500,550
1,1,1,500,550
1,1,1,541,550
1,1,1,499,550
1,1,1,530,550
1,1,1,538,550
1,1,1,498,550
1,1,0,650,550
1,1,0,875,550
1,1,0,851,550
1,1,0,843,550
1,1,1,840,550
1,1,1,487,550
1,1,1,509,550
1,1,1,543,550
1,1,1,505,550
1,1,1,493,550
1,1,1,546,550
1,1,1,506,550
1,1,1,516,550
1,1,1,546,550
1,1,1,524,550
1,1,1,516,550
1,1,1,547,550
1,1,1,506,550
1,1,1,521,550
1,1,1,545,550
1,1,0,688,550
1,1,0,874,550
1,1,0,853,550
1,1,0,845,550
1,1,1,823,550
1,1,1,518,550
1,1,1,484,550
1,1,1,540,550
1,1,1,534,550
1,1,1,509,550
1,1,1,541,550
1,1,1,539,550
1,1,1,491,550
1,1,1,542,550
1,1,1,548,550
1,1,1,490,550
1,1,1,541,550
1,1,1,537,550
1,1,1,487,550
1,1,1,541,550
1,1,0,693,550
1,1,0,874,550
1,1,0,851,550
1,1,0,845,550
1,1,1,841,550
1,1,1,530,550
1,1,1,519,550
1,1,1,486,550
1,1,1,549,550
1,1,1,538,550
1,1,1,490,550
1,1,1,547,550
1,1,1,527,550
1,1,1,490,550
1,1,1,540,550
1,1,1,526,550
1,1,1,489,550
1,1,1,547,550
1,1,1,524,550
1,1,1,488,550
1,1,0,671,550
1,1,0,874,550
1,1,0,851,550
1,1,0,847,550
1,1,1,841,550
1,1,1,471,550
1,1,1,543,550
1,1,1,527,550
1,1,1,493,550
1,1,1,540,550
1,1,1,526,550
1,1,1,492,550
1,1,1,550,550
1,1,1,528,550
1,1,1,492,550
1,1,1,548,550
1,1,1,527,550
1,1,1,489,550
1,1,1,548,550
1,1,1,528,550
1,1,0,691,550
1,1,0,870,550
1,1,0,850,550
1,1,0,846,550
1,1,1,841,550
1,1,1,525,550
1,1,1,544,550
1,1,0,677,550
1,1,0,869,550
1,1,0,849,550
1,1,0,833,550
1,1,0,836,550
1,1,0,826,550
1,1,0,831,550
1,1,0,829,550
1,1,0,827,550
1,1,0,820,550
1,1,0,826,550
1,1,0,823,550
1,1,1,823,550
1,1,0,619,550
1,1,0,853,550
1,1,0,842,550
1,1,0,837,550
1,1,1,838,550
1,1,1,472,550
1,1,1,535,550
1,1,1,536,550
1,1,1,487,550
1,1,1,540,550
1,1,1,515,550
1,1,1,506,550
1,1,1,547,550
1,1,1,515,550
1,1,1,488,550
1,1,1,550,550
1,1,1,514,550
1,1,1,505,550
1,1,1,545,550
1,1,1,528,550
1,1,0,679,550
1,1,0,871,550
1,1,0,850,550
1,1,0,841,550
1,1,1,817,550
1,1,1,517,550
1,1,1,480,550
1,1,1,544,550
1,1,1,530,550
1,1,1,486,550
1,1,1,547,550
1,1,1,510,550
1,1,1,518,550
1,1,1,547,550
1,1,1,524,550
1,1,1,519,550
1,1,1,546,550
1,1,1,510,550
1,1,1,524,550
1,1,1,547,550
1,1,0,696,550
1,1,0,873,550
1,1,0,850,550
1,1,0,844,550
1,1,1,843,550
1,1,1,529,550
1,1,1,500,550
1,1,1,515,550
1,1,1,544,550
1,1,1,508,550
1,1,1,549,550
1,1,1,528,550
1,1,1,490,550
1,1,1,551,550
1,1,1,542,550
1,1,1,491,550
1,1,1,549,550
1,1,1,528,550
1,1,1,491,550
1,1,1,540,550
1,1,0,689,550
1,1,0,875,550
1,1,0,855,550
1,1,0,843,550
1,1,1,842,550
1,1,1,498,550
1,1,1,540,550
1,1,1,508,550
1,1,1,523,550
1,1,1,548,550
1,1,1,492,550
1,1,1,551,550
1,1,1,531,550
1,1,1,494,550
1,1,1,539,550
1,1,1,528,550
1,1,1,492,550
1,1,1,549,550
1,1,1,525,550
1,1,1,497,550
1,1,0,681,550
1,1,0,867,550
1,1,0,851,550
1,1,0,844,550
1,1,1,840,550
1,1,1,480,550
1,1,1,503,550
1,1,1,518,550
1,1,1,545,550
1,1,1,511,550
1,1,1,551,550
1,1,1,529,550
1,1,1,493,550
1,1,1,550,550
1,1,1,543,550
1,1,1,492,550
1,1,1,549,550
1,1,1,529,550
1,1,1,497,550
1,1,1,540,550
1,1,0,692,550
1,1,0,874,550
1,1,0,851,550
1,1,0,845,550
1,1,1,844,550
1,1,1,526,550
1,1,1,534,550
1,1,1,490,550
1,1,1,545,550
1,1,1,540,550
1,1,1,507,550
1,1,1,551,550
1,1,1,517,550
1,1,1,509,550
1,1,1,548,550
1,1,1,517,550
1,1,1,506,550
1,1,1,550,550
1,1,1,512,550
1,1,1,490,550
1,1,0,651,550
1,1,0,878,550
1,1,0,851,550
1,1,0,843,550
1,1,1,842,550
1,1,1,481,550
1,1,1,527,550
1,1,1,544,550
1,1,1,497,550
1,1,1,529,550
1,1,1,525,550
1,1,1,499,550
1,1,1,552,550
1,1,1,523,550
1,1,1,490,550
1,1,1,551,550
1,1,1,524,550
1,1,1,501,550
1,1,1,551,550
1,1,1,536,550
1,1,0,686,550
1,1,0,874,550
1,1,0,851,550
1,1,0,844,550
1,1,1,841,550
1,1,1,528,550
1,1,1,501,550
1,1,1,515,550
1,1,1,546,550
1,1,1,508,550
1,1,1,552,550
1,1,1,530,550
1,1,1,493,550
1,1,1,551,550
1,1,1,542,550
1,1,1,491,550
1,1,1,552,550
1,1,1,530,550
1,1,1,496,550
1,1,1,541,550
1,1,0,693,550
1,1,0,874,550
1,1,0,855,550
1,1,0,845,550
1,1,1,847,550
1,1,1,487,550
1,1,1,544,550
1,1,1,514,550
1,1,1,512,550
1,1,1,552,550
1,1,1,488,550
1,1,1,549,550
1,1,1,537,550
1,1,1,487,550
1,1,1,527,550
1,1,1,536,550
1,1,1,490,550
1,1,1,550,550
1,1,1,533,550
1,1,1,506,550
1,1,0,686,550
1,1,0,870,550
1,1,0,850,550
1,1,0,846,550
1,1,1,800,550
1,1,1,485,550
1,1,1,536,550
1,1,1,493,550
1,1,1,549,550
1,1,1,542,550
1,1,1,510,550
1,1,1,552,550
1,1,1,519,550
1,1,1,510,550
1,1,1,551,550
1,1,1,519,550
1,1,1,509,550
1,1,1,551,550
1,1,1,513,550
1,1,1,493,550
1,1,0,646,550
1,1,0,874,550
1,1,0,852,550
1,1,0,844,550
1,1,1,848,550
1,1,1,483,550
1,1,1,546,550
1,1,1,525,550
1,1,1,504,550
1,1,1,553,550
1,1,1,495,550
1,1,1,545,550
1,1,1,541,550
1,1,1,495,550
1,1,1,517,550
1,1,1,542,550
1,1,1,494,550
1,1,1,545,550
1,1,1,539,550
1,1,1,511,550
1,1,0,669,550
1,1,0,877,550
1,1,0,852,550
1,1,0,846,550
1,1,1,843,550
1,1,1,491,550
1,1,1,513,550
1,1,1,547,550
1,1,1,506,550
1,1,1,521,550
1,1,1,530,550
1,1,1,494,550
1,1,1,553,550
1,1,1,533,550
1,1,1,500,550
1,1,1,553,550
1,1,1,531,550
1,1,1,495,550
1,1,1,553,550
1,1,1,543,550
1,1,0,692,550
1,1,0,876,550
1,1,0,855,550
1,1,0,844,550
1,1,1,835,550
1,1,1,527,550
1,1,1,495,550
1,1,1,532,550
1,1,1,544,550
1,1,1,504,550
1,1,1,554,550
1,1,1,525,550
1,1,1,502,550
1,1,1,553,550
1,1,1,540,550
1,1,1,500,550
1,1,1,554,550
1,1,1,524,550
1,1,1,505,550
1,1,1,549,550
1,1,0,692,550
1,1,0,874,550
1,1,0,850,550
1,1,0,844,550
1,1,1,841,550
1,1,1,503,550
1,1,1,543,550
1,1,1,507,550
1,1,1,527,550
1,1,1,552,550
1,1,1,494,550
1,1,1,552,550
1,1,1,532,550
1,1,1,493,550
1,1,1,544,550
1,1,1,531,550
1,1,1,496,550
1,1,1,553,550
1,1,1,528,550
1,1,1,498,550
1,1,0,682,550
1,1,0,869,550
1,1,0,852,550
1,1,0,846,550
1,1,1,848,550
1,1,1,472,550
1,1,1,520,550
1,1,0,691,550
1,1,0,870,550
1,1,0,850,550
1,1,0,835,550
1,1,0,835,550
1,1,0,828,550
1,1,0,833,550
1,1,0,822,550
1,1,0,829,550
1,1,0,822,550
1,1,0,828,550
1,1,0,822,550
1,1,1,823,550
1,1,0,663,550
1,1,0,851,550
1,1,0,841,550
1,1,0,837,550
1,1,1,838,550
1,1,1,533,550
1,1,1,513,550
1,1,1,505,550
1,1,1,552,550
1,1,1,533,550
1,1,1,508,550
1,1,1,552,550
1,1,1,518,550
1,1,1,508,550
1,1,1,553,550
1,1,1,518,550
1,1,1,508,550
1,1,1,550,550
1,1,1,514,550
1,1,1,509,550
1,1,0,687,550
1,1,0,873,550
1,1,0,851,550
1,1,0,845,550
1,1,1,845,550
1,1,1,489,550
1,1,1,545,550
1,1,1,515,550
1,1,1,514,550
1,1,1,554,550
1,1,1,521,550
1,1,1,509,550
1,1,1,555,550
1,1,1,518,550
1,1,1,493,550
1,1,1,553,550
1,1,1,519,550
1,1,1,509,550
1,1,1,552,550
1,1,1,518,550
1,1,0,668,550
1,1,0,875,550
1,1,0,852,550
1,1,0,845,550
1,1,1,784,550
1,1,1,510,550
1,1,1,494,550
1,1,1,552,550
1,1,1,521,550
1,1,1,491,550
1,1,1,554,550
1,1,1,528,550
1,1,1,501,550
1,1,1,554,550
1,1,1,541,550
1,1,1,499,550
1,1,1,555,550
1,1,1,526,550
1,1,1,506,550
1,1,1,554,550
1,1,0,695,550
1,1,0,875,550
1,1,0,852,550
1,1,0,845,550
1,1,1,843,550
1,1,1,535,550
1,1,1,524,550
1,1,1,493,550
1,1,1,556,550
1,1,1,545,550
1,1,1,495,550
1,1,1,556,550
1,1,1,532,550
1,1,1,494,550
1,1,1,545,550
1,1,1,534,550
1,1,1,493,550
1,1,1,555,550
1,1,1,529,550
1,1,1,497,550
1,1,0,684,550
1,1,0,869,550
1,1,0,851,550
1,1,0,847,550
1,1,1,842,550
1,1,1,474,550
1,1,1,530,550
1,1,1,495,550
1,1,1,556,550
1,1,1,546,550
1,1,1,495,550
1,1,1,555,550
1,1,1,533,550
1,1,1,494,550
1,1,1,545,550
1,1,1,533,550
1,1,1,497,550
1,1,1,555,550
1,1,1,530,550
1,1,1,497,550
1,1,0,678,550
1,1,0,875,550
1,1,0,850,550
1,1,0,844,550
1,1,1,849,550
1,1,1,471,550
1,1,1,545,550
1,1,1,536,550
1,1,1,492,550
1,1,1,532,550
1,1,1,541,550
1,1,1,492,550
1,1,1,553,550
1,1,1,540,550
1,1,1,506,550
1,1,1,552,550
1,1,1,540,550
1,1,1,489,550
1,1,1,554,550
1,1,1,538,550
1,1,0,679,550
1,1,0,877,550
1,1,0,855,550
1,1,0,846,550
1,1,1,829,550
1,1,1,528,550
1,1,1,489,550
1,1,1,545,550
1,1,1,541,550
1,1,1,518,550
1,1,1,550,550
1,1,1,545,550
1,1,1,495,550
1,1,1,549,550
1,1,1,553,550
1,1,1,495,550
1,1,1,548,550
1,1,1,544,550
1,1,1,494,550
1,1,1,547,550
1,1,0,696,550
1,1,0,875,550
1,1,0,854,550
1,1,0,847,550
1,1,1,849,550
1,1,1,516,550
1,1,1,543,550
1,1,1,503,550
1,1,1,544,550
1,1,1,555,550
1,1,1,508,550
1,1,1,539,550
1,1,1,550,550
1,1,1,504,550
1,1,1,507,550
1,1,1,550,550
1,1,1,505,550
1,1,1,537,550
1,1,1,546,550
1,1,1,504,550
1,1,0,656,550
1,1,0,876,550
1,1,0,853,550
1,1,0,848,550
1,1,1,845,550
1,1,1,493,550
1,1,1,519,550
1,1,1,550,550
1,1,1,508,550
1,1,1,499,550
1,1,1,553,550
1,1,1,515,550
1,1,1,524,550
1,1,1,553,550
1,1,1,531,550
1,1,1,524,550
1,1,1,553,550
1,1,1,511,550
1,1,1,530,550
1,1,1,553,550
1,1,0,684,550
1,1,0,869,550
1,1,0,849,550
1,1,0,843,550
1,1,1,841,550
1,1,1,541,550
1,1,1,519,550
1,1,1,552,550
1,1,1,507,550
1,1,1,500,550
1,1,1,553,550
1,1,1,513,550
1,1,1,524,550
1,1,1,554,550
1,1,1,530,550
1,1,1,525,550
1,1,1,554,550
1,1,1,512,550
1,1,1,531,550
1,1,1,553,550
1,1,0,694,550
1,1,0,873,550
1,1,0,855,550
1,1,0,848,550
1,1,1,843,550
1,1,1,537,550
1,1,1,513,550
1,1,1,510,550
1,1,1,554,550
1,1,1,539,550
1,1,1,514,550
1,1,1,557,550
1,1,1,520,550
1,1,1,514,550
1,1,1,556,550
1,1,1,521,550
1,1,1,512,550
1,1,1,556,550
1,1,1,516,550
1,1,1,511,550
1,1,0,689,550
1,1,0,876,550
1,1,0,853,550
1,1,0,848,550
1,1,1,845,550
1,1,1,484,550
1,1,1,551,550
1,1,1,525,550
1,1,1,507,550
1,1,1,554,550
1,1,1,529,550
1,1,1,504,550
1,1,1,557,550
1,1,1,529,550
1,1,1,493,550
1,1,1,557,550
1,1,1,530,550
1,1,1,505,550
1,1,1,555,550
1,1,1,529,550
1,1,0,673,550
1,1,0,878,550
1,1,0,854,550
1,1,0,845,550
1,1,1,842,550
1,1,1,503,550
1,1,1,504,550
1,1,1,554,550
1,1,1,515,550
1,1,1,497,550
1,1,1,557,550
1,1,1,521,550
1,1,1,511,550
1,1,1,558,550
1,1,1,539,550
1,1,1,512,550
1,1,1,555,550
1,1,1,521,550
1,1,1,517,550
1,1,1,556,550
1,1,0,697,550
1,1,0,879,550
1,1,0,853,550
1,1,0,843,550
1,1,1,842,550
1,1,1,541,550
1,1,1,524,550
1,1,1,503,550
1,1,1,558,550
1,1,1,546,550
1,1,1,505,550
1,1,1,559,550
1,1,1,531,550
1,1,1,504,550
1,1,1,554,550
1,1,1,528,550
1,1,1,506,550
1,1,1,558,550
1,1,1,524,550
1,1,1,501,550
1,1,0,683,550
1,1,0,871,550
1,1,0,852,550
1,1,0,845,550
1,1,1,850,550
1,1,1,476,550
1,1,1,526,550
1,1,0,695,550
1,1,0,868,550
1,1,0,853,550
1,1,0,835,550
1,1,0,838,550
1,1,0,829,550
1,1,0,832,550
1,1,0,830,550
1,1,0,828,550
1,1,0,823,550
1,1,0,827,550
1,1,0,824,550
1,1,1,823,550
1,1,0,665,550
1,1,0,852,550
1,1,0,841,550
1,1,0,841,550
1,1,1,841,550
1,1,1,536,550
1,1,1,534,550
1,1,1,489,550
1,1,1,555,550
1,1,1,542,550
1,1,1,524,550
1,1,1,555,550
1,1,1,514,550
1,1,1,524,550
1,1,1,559,550
1,1,1,513,550
1,1,1,524,550
1,1,1,557,550
1,1,1,509,550
1,1,1,500,550
1,1,0,666,550
1,1,0,873,550
1,1,0,850,550
1,1,0,845,550
1,1,1,841,550
1,1,1,478,550
1,1,1,551,550
1,1,1,533,550
1,1,1,500,550
1,1,1,557,550
1,1,1,508,550
1,1,1,538,550
1,1,1,551,550
1,1,1,506,550
1,1,1,510,550
1,1,1,552,550
1,1,1,505,550
1,1,1,540,550
1,1,1,548,550
1,1,1,525,550
1,1,0,678,550
1,1,0,877,550
1,1,0,852,550
1,1,0,847,550
1,1,1,817,550
1,1,1,526,550
1,1,1,488,550
1,1,1,555,550
1,1,1,538,550
1,1,1,492,550
1,1,1,557,550
1,1,1,514,550
1,1,1,525,550
1,1,1,556,550
1,1,1,532,550
1,1,1,526,550
1,1,1,556,550
1,1,1,515,550
1,1,1,532,550
1,1,1,559,550
1,1,0,701,550
1,1,0,876,550
1,1,0,853,550
1,1,0,848,550
1,1,1,846,550
1,1,1,531,550
1,1,1,541,550
1,1,1,498,550
1,1,1,554,550
1,1,1,549,550
