Time,Range,Func1,Meas1
2024-12-13 18:49:04.741,xxx_range,xxx_func,2.6093
2024-12-13 18:49:05.935,xxx_range,xxx_func,2.6095
2024-12-13 18:49:07.078,xxx_range,xxx_func,2.6097
2024-12-13 18:49:08.543,xxx_range,xxx_func,2.6093
2024-12-13 18:49:09.673,xxx_range,xxx_func,2.6094
2024-12-13 18:49:10.780,xxx_range,xxx_func,2.6093
2024-12-13 18:49:11.919,xxx_range,xxx_func,2.6095
2024-12-13 18:49:13.548,xxx_range,xxx_func,2.6106
2024-12-13 18:49:14.642,xxx_range,xxx_func,2.6094
2024-12-13 18:49:15.881,xxx_range,xxx_func,2.61
2024-12-13 18:49:17.203,xxx_range,xxx_func,2.6094
2024-12-13 18:49:18.620,xxx_range,xxx_func,2.6094
2024-12-13 18:49:19.752,xxx_range,xxx_func,2.6094
2024-12-13 18:49:21.040,xxx_range,xxx_func,2.6095
2024-12-13 18:49:22.819,xxx_range,xxx_func,2.6094
2024-12-13 18:49:24.018,xxx_range,xxx_func,2.6094
2024-12-13 18:49:25.532,xxx_range,xxx_func,2.6094
2024-12-13 18:49:26.699,xxx_range,xxx_func,2.6094
2024-12-13 18:49:27.878,xxx_range,xxx_func,2.611
2024-12-13 18:49:29.729,xxx_range,xxx_func,2.6095
2024-12-13 18:49:30.986,xxx_range,xxx_func,2.6109
2024-12-13 18:49:32.785,xxx_range,xxx_func,2.6094
2024-12-13 18:49:34.156,xxx_range,xxx_func,2.6132
2024-12-13 18:49:35.357,xxx_range,xxx_func,2.6094
2024-12-13 18:49:36.538,xxx_range,xxx_func,2.6095
2024-12-13 18:49:37.742,xxx_range,xxx_func,2.6093
2024-12-13 18:49:39.020,xxx_range,xxx_func,2.6095
2024-12-13 18:49:40.857,xxx_range,xxx_func,2.6093
2024-12-13 18:49:42.024,xxx_range,xxx_func,2.6093
2024-12-13 18:49:43.123,xxx_range,xxx_func,2.6122
2024-12-13 18:49:44.238,xxx_range,xxx_func,2.6093
2024-12-13 18:49:45.649,xxx_range,xxx_func,2.6106
2024-12-13 18:49:46.822,xxx_range,xxx_func,2.6092
2024-12-13 18:49:48.047,xxx_range,xxx_func,2.6093
2024-12-13 18:49:49.741,xxx_range,xxx_func,2.6094
2024-12-13 18:49:50.986,xxx_range,xxx_func,2.6092
2024-12-13 18:49:52.205,xxx_range,xxx_func,2.612
2024-12-13 18:49:53.637,xxx_range,xxx_func,2.6092
2024-12-13 18:49:55.054,xxx_range,xxx_func,2.6123
2024-12-13 18:49:56.497,xxx_range,xxx_func,2.6114
2024-12-13 18:49:58.171,xxx_range,xxx_func,2.6124
2024-12-13 18:49:59.568,xxx_range,xxx_func,2.6095
2024-12-13 18:50:00.761,xxx_range,xxx_func,2.6128
2024-12-13 18:50:02.409,xxx_range,xxx_func,2.6087
2024-12-13 18:50:03.688,xxx_range,xxx_func,2.6116
2024-12-13 18:50:04.841,xxx_range,xxx_func,2.6085
2024-12-13 18:50:06.625,xxx_range,xxx_func,2.6122
2024-12-13 18:50:08.007,xxx_range,xxx_func,2.6087
2024-12-13 18:50:09.614,xxx_range,xxx_func,2.6124
2024-12-13 18:50:10.799,xxx_range,xxx_func,2.6087
2024-12-13 18:50:12.172,xxx_range,xxx_func,2.6086
2024-12-13 18:50:13.974,xxx_range,xxx_func,2.6089
2024-12-13 18:50:15.245,xxx_range,xxx_func,2.609
2024-12-13 18:50:16.723,xxx_range,xxx_func,2.6098
2024-12-13 18:50:17.918,xxx_range,xxx_func,2.6097
2024-12-13 18:50:19.410,xxx_range,xxx_func,2.6096
2024-12-13 18:50:20.786,xxx_range,xxx_func,2.6097
2024-12-13 18:50:21.865,xxx_range,xxx_func,2.6109
2024-12-13 18:50:22.944,xxx_range,xxx_func,2.6097
2024-12-13 18:50:24.654,xxx_range,xxx_func,2.6143
2024-12-13 18:50:25.862,xxx_range,xxx_func,2.6095
2024-12-13 18:50:27.152,xxx_range,xxx_func,2.6097
2024-12-13 18:50:28.665,xxx_range,xxx_func,2.6097
2024-12-13 18:50:30.579,xxx_range,xxx_func,2.6145
2024-12-13 18:50:31.718,xxx_range,xxx_func,2.6099
2024-12-13 18:50:33.355,xxx_range,xxx_func,2.6114
2024-12-13 18:50:35.084,xxx_range,xxx_func,2.6097
2024-12-13 18:50:36.541,xxx_range,xxx_func,2.6144
2024-12-13 18:50:37.619,xxx_range,xxx_func,2.6097
2024-12-13 18:50:39.142,xxx_range,xxx_func,2.6099
2024-12-13 18:50:41.035,xxx_range,xxx_func,2.6098
2024-12-13 18:50:42.252,xxx_range,xxx_func,2.6098
2024-12-13 18:50:43.769,xxx_range,xxx_func,2.6097
2024-12-13 18:50:45.047,xxx_range,xxx_func,2.6098
2024-12-13 18:50:46.711,xxx_range,xxx_func,2.6098
2024-12-13 18:50:48.277,xxx_range,xxx_func,2.6097
2024-12-13 18:50:49.581,xxx_range,xxx_func,2.6099
2024-12-13 18:50:50.672,xxx_range,xxx_func,2.6099
2024-12-13 18:50:51.850,xxx_range,xxx_func,2.6096
2024-12-13 18:50:53.733,xxx_range,xxx_func,2.6099
2024-12-13 18:50:55.273,xxx_range,xxx_func,2.6098
2024-12-13 18:50:56.534,xxx_range,xxx_func,2.6098
2024-12-13 18:50:58.304,xxx_range,xxx_func,2.6098
2024-12-13 18:50:59.523,xxx_range,xxx_func,2.6098
2024-12-13 18:51:00.957,xxx_range,xxx_func,2.6096
2024-12-13 18:51:02.468,xxx_range,xxx_func,2.6097
2024-12-13 18:51:03.830,xxx_range,xxx_func,2.6097
2024-12-13 18:51:05.347,xxx_range,xxx_func,2.6097
2024-12-13 18:51:06.644,xxx_range,xxx_func,2.6114
2024-12-13 18:51:07.955,xxx_range,xxx_func,2.6098
2024-12-13 18:51:09.499,xxx_range,xxx_func,2.6126
2024-12-13 18:51:10.923,xxx_range,xxx_func,2.6092
2024-12-13 18:51:12.491,xxx_range,xxx_func,2.6125
2024-12-13 18:51:13.644,xxx_range,xxx_func,2.61
2024-12-13 18:51:15.183,xxx_range,xxx_func,2.6101
2024-12-13 18:51:16.678,xxx_range,xxx_func,2.6097
2024-12-13 18:51:18.262,xxx_range,xxx_func,2.6141
2024-12-13 18:51:19.606,xxx_range,xxx_func,2.6098
2024-12-13 18:51:20.764,xxx_range,xxx_func,2.6092
2024-12-13 18:51:21.951,xxx_range,xxx_func,2.6089
2024-12-13 18:51:23.026,xxx_range,xxx_func,2.6089
2024-12-13 18:51:24.185,xxx_range,xxx_func,2.6131
2024-12-13 18:51:25.433,xxx_range,xxx_func,2.6089
2024-12-13 18:51:26.641,xxx_range,xxx_func,2.6089
2024-12-13 18:51:28.496,xxx_range,xxx_func,2.6089
2024-12-13 18:51:29.906,xxx_range,xxx_func,2.6092
2024-12-13 18:51:31.068,xxx_range,xxx_func,2.6089
2024-12-13 18:51:32.759,xxx_range,xxx_func,2.6097
2024-12-13 18:51:34.125,xxx_range,xxx_func,2.6089
2024-12-13 18:51:35.625,xxx_range,xxx_func,2.609
2024-12-13 18:51:36.822,xxx_range,xxx_func,2.6089
2024-12-13 18:51:38.435,xxx_range,xxx_func,2.6091
2024-12-13 18:51:39.510,xxx_range,xxx_func,2.6091
2024-12-13 18:51:40.825,xxx_range,xxx_func,2.6092
2024-12-13 18:51:42.005,xxx_range,xxx_func,2.6106
2024-12-13 18:51:43.435,xxx_range,xxx_func,2.6092
2024-12-13 18:51:44.618,xxx_range,xxx_func,2.6091
2024-12-13 18:51:45.798,xxx_range,xxx_func,2.609
2024-12-13 18:51:46.990,xxx_range,xxx_func,2.6093
2024-12-13 18:51:48.546,xxx_range,xxx_func,2.6093
2024-12-13 18:51:49.666,xxx_range,xxx_func,2.6095
2024-12-13 18:51:50.920,xxx_range,xxx_func,2.6121
2024-12-13 18:51:52.224,xxx_range,xxx_func,2.6094
2024-12-13 18:51:53.714,xxx_range,xxx_func,2.6121
2024-12-13 18:51:55.077,xxx_range,xxx_func,2.6091
2024-12-13 18:51:56.203,xxx_range,xxx_func,2.6093
2024-12-13 18:51:57.459,xxx_range,xxx_func,2.6095
2024-12-13 18:51:58.706,xxx_range,xxx_func,2.6101
2024-12-13 18:51:59.999,xxx_range,xxx_func,2.6119
2024-12-13 18:52:01.257,xxx_range,xxx_func,2.6101
2024-12-13 18:52:02.561,xxx_range,xxx_func,2.6097
2024-12-13 18:52:03.795,xxx_range,xxx_func,2.6096
2024-12-13 18:52:04.942,xxx_range,xxx_func,2.6089
2024-12-13 18:52:06.159,xxx_range,xxx_func,2.6118
2024-12-13 18:52:07.710,xxx_range,xxx_func,2.6093
2024-12-13 18:52:09.405,xxx_range,xxx_func,2.6092
2024-12-13 18:52:10.909,xxx_range,xxx_func,2.6093
2024-12-13 18:52:12.759,xxx_range,xxx_func,2.6092
2024-12-13 18:52:13.851,xxx_range,xxx_func,2.6094
2024-12-13 18:52:15.239,xxx_range,xxx_func,2.6092
2024-12-13 18:52:16.441,xxx_range,xxx_func,2.6092
2024-12-13 18:52:17.695,xxx_range,xxx_func,2.6142
2024-12-13 18:52:18.944,xxx_range,xxx_func,2.6102
2024-12-13 18:52:20.388,xxx_range,xxx_func,2.6109
2024-12-13 18:52:22.167,xxx_range,xxx_func,2.6106
2024-12-13 18:52:23.404,xxx_range,xxx_func,2.6114
2024-12-13 18:52:24.975,xxx_range,xxx_func,2.6103
2024-12-13 18:52:26.302,xxx_range,xxx_func,2.6106
2024-12-13 18:52:27.529,xxx_range,xxx_func,2.6108
2024-12-13 18:52:28.663,xxx_range,xxx_func,2.6108
2024-12-13 18:52:29.978,xxx_range,xxx_func,2.6097
2024-12-13 18:52:31.610,xxx_range,xxx_func,2.6089
2024-12-13 18:52:32.920,xxx_range,xxx_func,2.6091
2024-12-13 18:52:34.217,xxx_range,xxx_func,2.6093
2024-12-13 18:52:36.059,xxx_range,xxx_func,2.6089
2024-12-13 18:52:37.478,xxx_range,xxx_func,2.609
2024-12-13 18:52:38.939,xxx_range,xxx_func,2.6087
2024-12-13 18:52:40.613,xxx_range,xxx_func,2.609
2024-12-13 18:52:41.788,xxx_range,xxx_func,2.6129
2024-12-13 18:52:43.025,xxx_range,xxx_func,2.6088
2024-12-13 18:52:44.143,xxx_range,xxx_func,2.6091
2024-12-13 18:52:45.271,xxx_range,xxx_func,2.6091
2024-12-13 18:52:46.388,xxx_range,xxx_func,2.6091
2024-12-13 18:52:48.094,xxx_range,xxx_func,2.6089
2024-12-13 18:52:49.306,xxx_range,xxx_func,2.6091
2024-12-13 18:52:50.508,xxx_range,xxx_func,2.6113
2024-12-13 18:52:51.801,xxx_range,xxx_func,2.609
2024-12-13 18:52:53.348,xxx_range,xxx_func,2.6116
2024-12-13 18:52:55.121,xxx_range,xxx_func,2.609
2024-12-13 18:52:56.401,xxx_range,xxx_func,2.6118
2024-12-13 18:52:57.539,xxx_range,xxx_func,2.609
2024-12-13 18:52:58.686,xxx_range,xxx_func,2.609
2024-12-13 18:53:00.022,xxx_range,xxx_func,2.6091
2024-12-13 18:53:01.153,xxx_range,xxx_func,2.6091
2024-12-13 18:53:02.924,xxx_range,xxx_func,2.6092
2024-12-13 18:53:04.265,xxx_range,xxx_func,2.6092
2024-12-13 18:53:05.515,xxx_range,xxx_func,2.6123
2024-12-13 18:53:06.832,xxx_range,xxx_func,2.6085
2024-12-13 18:53:08.227,xxx_range,xxx_func,2.6121
2024-12-13 18:53:09.353,xxx_range,xxx_func,2.6106
2024-12-13 18:53:10.827,xxx_range,xxx_func,2.6082
2024-12-13 18:53:12.482,xxx_range,xxx_func,2.6079
2024-12-13 18:53:13.848,xxx_range,xxx_func,2.6079
2024-12-13 18:53:15.195,xxx_range,xxx_func,2.6078
2024-12-13 18:53:16.278,xxx_range,xxx_func,2.6079
2024-12-13 18:53:17.737,xxx_range,xxx_func,2.6093
2024-12-13 18:53:19.002,xxx_range,xxx_func,2.6078
2024-12-13 18:53:20.117,xxx_range,xxx_func,2.6117
2024-12-13 18:53:21.322,xxx_range,xxx_func,2.6079
2024-12-13 18:53:23.156,xxx_range,xxx_func,2.6077
2024-12-13 18:53:24.684,xxx_range,xxx_func,2.6076
2024-12-13 18:53:25.836,xxx_range,xxx_func,2.6077
2024-12-13 18:53:27.231,xxx_range,xxx_func,2.6077
2024-12-13 18:53:28.845,xxx_range,xxx_func,2.6082
2024-12-13 18:53:30.210,xxx_range,xxx_func,2.6076
2024-12-13 18:53:31.355,xxx_range,xxx_func,2.6075
2024-12-13 18:53:32.562,xxx_range,xxx_func,2.6083
2024-12-13 18:53:33.924,xxx_range,xxx_func,2.6075
2024-12-13 18:53:35.109,xxx_range,xxx_func,2.6126
2024-12-13 18:53:36.227,xxx_range,xxx_func,2.6072
2024-12-13 18:53:37.443,xxx_range,xxx_func,2.6072
2024-12-13 18:53:38.695,xxx_range,xxx_func,2.6078
2024-12-13 18:53:40.011,xxx_range,xxx_func,2.607
2024-12-13 18:53:41.521,xxx_range,xxx_func,2.6076
2024-12-13 18:53:42.613,xxx_range,xxx_func,2.6072
2024-12-13 18:53:43.809,xxx_range,xxx_func,2.6089
2024-12-13 18:53:45.264,xxx_range,xxx_func,2.6071
2024-12-13 18:53:46.493,xxx_range,xxx_func,2.6073
2024-12-13 18:53:47.666,xxx_range,xxx_func,2.6072
2024-12-13 18:53:48.834,xxx_range,xxx_func,2.6072
2024-12-13 18:53:50.186,xxx_range,xxx_func,2.6118
2024-12-13 18:53:51.494,xxx_range,xxx_func,2.6072
2024-12-13 18:53:52.732,xxx_range,xxx_func,2.6073
2024-12-13 18:53:54.024,xxx_range,xxx_func,2.6072
2024-12-13 18:53:55.469,xxx_range,xxx_func,2.6076
2024-12-13 18:53:56.613,xxx_range,xxx_func,2.6076
2024-12-13 18:53:57.998,xxx_range,xxx_func,2.6074
2024-12-13 18:53:59.441,xxx_range,xxx_func,2.6071
2024-12-13 18:54:00.646,xxx_range,xxx_func,2.6072
2024-12-13 18:54:01.976,xxx_range,xxx_func,2.6108
2024-12-13 18:54:03.172,xxx_range,xxx_func,2.6077
2024-12-13 18:54:04.664,xxx_range,xxx_func,2.6077
2024-12-13 18:54:06.486,xxx_range,xxx_func,2.6083
2024-12-13 18:54:07.678,xxx_range,xxx_func,2.6084
2024-12-13 18:54:08.811,xxx_range,xxx_func,2.6087
2024-12-13 18:54:10.050,xxx_range,xxx_func,2.6086
2024-12-13 18:54:11.545,xxx_range,xxx_func,2.6083
2024-12-13 18:54:12.748,xxx_range,xxx_func,2.6106
2024-12-13 18:54:14.115,xxx_range,xxx_func,2.6104
2024-12-13 18:54:15.455,xxx_range,xxx_func,2.6087
2024-12-13 18:54:16.679,xxx_range,xxx_func,2.6088
2024-12-13 18:54:17.786,xxx_range,xxx_func,2.6084
2024-12-13 18:54:18.915,xxx_range,xxx_func,2.6085
2024-12-13 18:54:20.061,xxx_range,xxx_func,2.6097
2024-12-13 18:54:21.464,xxx_range,xxx_func,2.6087
2024-12-13 18:54:22.797,xxx_range,xxx_func,2.6134
2024-12-13 18:54:24.009,xxx_range,xxx_func,2.6087
2024-12-13 18:54:25.419,xxx_range,xxx_func,2.6086
2024-12-13 18:54:26.683,xxx_range,xxx_func,2.6086
2024-12-13 18:54:27.771,xxx_range,xxx_func,2.6086
2024-12-13 18:54:29.064,xxx_range,xxx_func,2.6088
2024-12-13 18:54:30.183,xxx_range,xxx_func,2.6087
2024-12-13 18:54:31.525,xxx_range,xxx_func,2.6087
2024-12-13 18:54:32.921,xxx_range,xxx_func,2.6088
2024-12-13 18:54:34.111,xxx_range,xxx_func,2.6086
2024-12-13 18:54:35.573,xxx_range,xxx_func,2.6085
2024-12-13 18:54:36.743,xxx_range,xxx_func,2.6087
2024-12-13 18:54:37.935,xxx_range,xxx_func,2.6129
2024-12-13 18:54:39.057,xxx_range,xxx_func,2.6087
2024-12-13 18:54:40.313,xxx_range,xxx_func,0.7561
2024-12-13 18:54:41.632,xxx_range,xxx_func,0.0207
2024-12-13 18:54:43.178,xxx_range,xxx_func,0.1263
2024-12-13 18:54:44.733,xxx_range,xxx_func,0.2578
2024-12-13 18:54:46.344,xxx_range,xxx_func,0.269
2024-12-13 18:54:48.486,xxx_range,xxx_func,0.2693
2024-12-13 18:54:50.032,xxx_range,xxx_func,0.2686
2024-12-13 18:54:51.692,xxx_range,xxx_func,0.2686
2024-12-13 18:54:53.183,xxx_range,xxx_func,0.2684
2024-12-13 18:54:54.879,xxx_range,xxx_func,0.2687
2024-12-13 18:54:56.501,xxx_range,xxx_func,0.2687
2024-12-13 18:54:57.827,xxx_range,xxx_func,0.2686
2024-12-13 18:54:59.458,xxx_range,xxx_func,0.2684
2024-12-13 18:55:00.846,xxx_range,xxx_func,0.2684
2024-12-13 18:55:02.425,xxx_range,xxx_func,0.2683
2024-12-13 18:55:03.706,xxx_range,xxx_func,0.2685
2024-12-13 18:55:05.298,xxx_range,xxx_func,0.2685
2024-12-13 18:55:06.942,xxx_range,xxx_func,0.2684
2024-12-13 18:55:08.670,xxx_range,xxx_func,0.2687
2024-12-13 18:55:10.649,xxx_range,xxx_func,0.2685
2024-12-13 18:55:12.088,xxx_range,xxx_func,0.2686
2024-12-13 18:55:13.778,xxx_range,xxx_func,0.2686
2024-12-13 18:55:15.257,xxx_range,xxx_func,0.2686
2024-12-13 18:55:16.751,xxx_range,xxx_func,0.2687
2024-12-13 18:55:18.549,xxx_range,xxx_func,0.2686
2024-12-13 18:55:20.000,xxx_range,xxx_func,0.2686
2024-12-13 18:55:21.470,xxx_range,xxx_func,0.2687
2024-12-13 18:55:22.982,xxx_range,xxx_func,0.2688
2024-12-13 18:55:25.104,xxx_range,xxx_func,0.2688
2024-12-13 18:55:26.640,xxx_range,xxx_func,0.2687
2024-12-13 18:55:27.769,xxx_range,xxx_func,0.2688
2024-12-13 18:55:29.564,xxx_range,xxx_func,0.2688
2024-12-13 18:55:31.528,xxx_range,xxx_func,0.2687
2024-12-13 18:55:32.889,xxx_range,xxx_func,0.2687
2024-12-13 18:55:34.188,xxx_range,xxx_func,0.2687
2024-12-13 18:55:36.375,xxx_range,xxx_func,0.2689
2024-12-13 18:55:38.101,xxx_range,xxx_func,0.2691
2024-12-13 18:55:39.894,xxx_range,xxx_func,0.269
2024-12-13 18:55:41.577,xxx_range,xxx_func,0.269
2024-12-13 18:55:43.110,xxx_range,xxx_func,0.2691
2024-12-13 18:55:45.059,xxx_range,xxx_func,0.269
2024-12-13 18:55:46.862,xxx_range,xxx_func,0.269
2024-12-13 18:55:48.696,xxx_range,xxx_func,0.2691
2024-12-13 18:55:49.774,xxx_range,xxx_func,0.2691
2024-12-13 18:55:50.929,xxx_range,xxx_func,0.269
2024-12-13 18:55:52.022,xxx_range,xxx_func,0.2692
2024-12-13 18:55:53.167,xxx_range,xxx_func,0.2692
2024-12-13 18:55:54.297,xxx_range,xxx_func,0.2691
2024-12-13 18:55:55.509,xxx_range,xxx_func,0.2692
2024-12-13 18:55:56.614,xxx_range,xxx_func,0.2692
2024-12-13 18:55:57.670,xxx_range,xxx_func,0.2692
2024-12-13 18:55:58.784,xxx_range,xxx_func,0.2692
2024-12-13 18:55:59.985,xxx_range,xxx_func,0.2692
2024-12-13 18:56:01.108,xxx_range,xxx_func,0.2692
2024-12-13 18:56:02.216,xxx_range,xxx_func,0.2692
2024-12-13 18:56:03.371,xxx_range,xxx_func,0.2693
2024-12-13 18:56:04.613,xxx_range,xxx_func,0.2711
2024-12-13 18:56:05.732,xxx_range,xxx_func,0.3035
2024-12-13 18:56:06.897,xxx_range,xxx_func,0.3366
2024-12-13 18:56:08.108,xxx_range,xxx_func,0.3453
2024-12-13 18:56:09.268,xxx_range,xxx_func,0.2533
2024-12-13 18:56:10.448,xxx_range,xxx_func,0.327
2024-12-13 18:56:11.606,xxx_range,xxx_func,0.3448
2024-12-13 18:56:12.771,xxx_range,xxx_func,0.3495
2024-12-13 18:56:13.931,xxx_range,xxx_func,0.3626
2024-12-13 18:56:15.162,xxx_range,xxx_func,0.3712
2024-12-13 18:56:16.344,xxx_range,xxx_func,0.3851
2024-12-13 18:56:17.504,xxx_range,xxx_func,0.3987
2024-12-13 18:56:18.716,xxx_range,xxx_func,0.4033
2024-12-13 18:56:19.912,xxx_range,xxx_func,0.4149
2024-12-13 18:56:21.092,xxx_range,xxx_func,0.4142
2024-12-13 18:56:22.282,xxx_range,xxx_func,0.4244
2024-12-13 18:56:23.432,xxx_range,xxx_func,0.4233
2024-12-13 18:56:24.628,xxx_range,xxx_func,0.4228
2024-12-13 18:56:25.798,xxx_range,xxx_func,1.7864
2024-12-13 18:56:26.932,xxx_range,xxx_func,1.7866
2024-12-13 18:56:28.035,xxx_range,xxx_func,1.7865
2024-12-13 18:56:29.185,xxx_range,xxx_func,1.7864
2024-12-13 18:56:30.353,xxx_range,xxx_func,1.7865
2024-12-13 18:56:31.465,xxx_range,xxx_func,1.7863
2024-12-13 18:56:32.589,xxx_range,xxx_func,1.7864
2024-12-13 18:56:33.702,xxx_range,xxx_func,1.7864
2024-12-13 18:56:34.819,xxx_range,xxx_func,1.7865
2024-12-13 18:56:36.027,xxx_range,xxx_func,1.7864
2024-12-13 18:56:37.088,xxx_range,xxx_func,1.7864
2024-12-13 18:56:38.147,xxx_range,xxx_func,1.7866
2024-12-13 18:56:39.230,xxx_range,xxx_func,1.7863
2024-12-13 18:56:40.459,xxx_range,xxx_func,1.7843
2024-12-13 18:56:41.588,xxx_range,xxx_func,1.7844
2024-12-13 18:56:42.681,xxx_range,xxx_func,1.7845
2024-12-13 18:56:43.831,xxx_range,xxx_func,1.7864
2024-12-13 18:56:44.939,xxx_range,xxx_func,1.7864
2024-12-13 18:56:46.083,xxx_range,xxx_func,1.7845
2024-12-13 18:56:47.232,xxx_range,xxx_func,1.7843
2024-12-13 18:56:48.346,xxx_range,xxx_func,1.7874
2024-12-13 18:56:49.502,xxx_range,xxx_func,1.7896
2024-12-13 18:56:50.592,xxx_range,xxx_func,1.7842
2024-12-13 18:56:51.689,xxx_range,xxx_func,2.6072
2024-12-13 18:56:52.827,xxx_range,xxx_func,2.6078
2024-12-13 18:56:53.945,xxx_range,xxx_func,2.6078
2024-12-13 18:56:55.108,xxx_range,xxx_func,2.6103
2024-12-13 18:56:56.258,xxx_range,xxx_func,2.6077
2024-12-13 18:56:57.464,xxx_range,xxx_func,2.6076
2024-12-13 18:56:58.529,xxx_range,xxx_func,2.6075
2024-12-13 18:56:59.685,xxx_range,xxx_func,2.6076
2024-12-13 18:57:00.738,xxx_range,xxx_func,2.6111
2024-12-13 18:57:01.822,xxx_range,xxx_func,2.6076
2024-12-13 18:57:02.894,xxx_range,xxx_func,2.6076
2024-12-13 18:57:04.024,xxx_range,xxx_func,2.6105
2024-12-13 18:57:05.148,xxx_range,xxx_func,2.6076
2024-12-13 18:57:06.250,xxx_range,xxx_func,2.6076
2024-12-13 18:57:07.421,xxx_range,xxx_func,2.6075
2024-12-13 18:57:08.514,xxx_range,xxx_func,2.6075
2024-12-13 18:57:09.679,xxx_range,xxx_func,2.6122
2024-12-13 18:57:10.825,xxx_range,xxx_func,2.6075
2024-12-13 18:57:12.023,xxx_range,xxx_func,2.6076
2024-12-13 18:57:13.072,xxx_range,xxx_func,2.609
2024-12-13 18:57:14.267,xxx_range,xxx_func,2.6075
2024-12-13 18:57:15.333,xxx_range,xxx_func,2.6078
2024-12-13 18:57:16.411,xxx_range,xxx_func,2.6075
2024-12-13 18:57:17.549,xxx_range,xxx_func,2.6076
2024-12-13 18:57:18.621,xxx_range,xxx_func,2.6118
2024-12-13 18:57:19.709,xxx_range,xxx_func,2.6075
2024-12-13 18:57:20.756,xxx_range,xxx_func,2.6076
2024-12-13 18:57:21.944,xxx_range,xxx_func,2.6086
2024-12-13 18:57:23.099,xxx_range,xxx_func,2.6073
2024-12-13 18:57:24.167,xxx_range,xxx_func,2.6075
2024-12-13 18:57:25.292,xxx_range,xxx_func,2.6082
2024-12-13 18:57:26.371,xxx_range,xxx_func,2.6076
2024-12-13 18:57:27.553,xxx_range,xxx_func,2.609
2024-12-13 18:57:28.667,xxx_range,xxx_func,2.6075
2024-12-13 18:57:29.813,xxx_range,xxx_func,2.6074
